,fen,original,mirror,difference
892,2rrb1k1/pp1nqp1p/4p1p1/4N3/2P5/3BR2Q/PP3PPP/3R2K1 w - - 0 21,-0.1625945950218675,-0.2201137169180837,0.05751912189621622
893,3r1rk1/pp1n1n1p/2b1p2q/6p1/4Pp2/1PR5/P2NQ1PP/BB1R2K1 b - - 5 24,0.4163836214084282,0.4737136295350062,0.05733000812657796
894,3r1rk1/p1RR1pbp/1p2pqp1/8/1P1PQP2/4p3/P3N1PP/6K1 b - - 2 24,0.4376026201371981,0.4949202228143469,0.057317602677148805
895,r4r1k/pbp3pp/3bn3/5p1q/2B2P2/2N1B1P1/PPPQ3P/3RR1K1 b - - 2 19,-0.2974701352821984,-0.2401959741153234,0.057274161166875004
896,3r1rk1/1p2n1qp/p1p4n/3pPpp1/1QPP4/5B2/PP2N1PP/R4RK1 w - - 0 19,0.2974701352821984,0.2401959741153234,0.057274161166875004
897,2kr2r1/pp1b3q/n2p1n2/2pPpp1p/8/2P1N1PP/PPQ1NPB1/2K3RR w - - 7 21,-0.2974701352821984,-0.2401959741153234,0.057274161166875004
898,r1q1rnk1/3b2pp/p4p2/1p1pbB2/1P1B2P1/PN2P2Q/2P3RP/5RK1 w - - 2 26,0.2401959741153234,0.2974701352821984,0.057274161166875004
899,6rk/p1p2Qp1/q6p/2P1N3/r5P1/4B2P/5P2/2R3K1 b - - 0 29,-0.8667463634539913,-0.9240164394706376,0.057270076016646354
900,1r1q1rk1/2pb1ppp/5n2/2b1p3/1Pp1P3/N4N1P/1P1PQPP1/R1B1K2R b KQ - 0 15,0.0286332076067293,-0.0286332076067293,0.0572664152134586
901,3rr1k1/p1p3pp/2pqnp2/4p3/2P1P3/2BP2P1/P1P2Q1P/R4RK1 w - - 0 20,-0.0229120652336693,0.0343497770265503,0.0572618422602196
902,6k1/1bqnbpp1/1p2p2p/8/2PP4/r3BB1P/1Q1N1PP1/2R3K1 b - - 5 23,-0.0229120652336693,0.0343497770265503,0.0572618422602196
903,1kbr3r/2p1qp2/1p1p1n1p/1N2b1p1/8/3BQ1B1/1PP2PPP/4RRK1 b - - 1 20,-0.0343497770265503,0.0229120652336693,0.0572618422602196
904,3rr1k1/p1qn1pb1/1pb1p1pp/8/P2P1P1N/BB2P3/4Q1PP/2RR2K1 b - - 0 20,0.0229120652336693,-0.0343497770265503,0.0572618422602196
905,3r1rk1/2q1b1p1/2n1pn1p/1p2p3/2p1P3/2P1N2P/1PB1QPP1/R1B1R1K1 w - - 0 21,-0.0229120652336693,0.0343497770265503,0.0572618422602196
906,3Q4/pb4qk/1p6/2pp2P1/3P4/P3P2r/1P1KN1rp/4R2R w - - 0 39,0.0400608685427015,-0.0171872592270915,0.057248127769793
907,1rb2k2/2p2pp1/pb3r1q/1p1BQ2p/3p4/2P2NP1/PP3P1P/R4R1K b - - 2 24,0.8685796054919391,0.9258262974388048,0.05724669194686571
908,3r2k1/p2q1pp1/Q3n3/7p/8/1P1p2R1/Pr3PPP/1B1R2K1 b - - 1 27,0.7439922267300564,0.80123414339692,0.057241916666863624
909,3r2k1/p1q1bppp/1p2pn2/2p1P3/3r1P2/1P1N2P1/P1PNQ1KP/R4R2 b - - 0 17,0.2251785042506313,0.1679514918776597,0.05722701237297159
910,r2qk2r/1p1b1p2/1P2p1p1/p2pP2p/n2N1P2/b2PB3/4NQPP/1R3RK1 w kq - 0 21,0.1679514918776597,0.2251785042506313,0.05722701237297159
911,r1b1r2k/pp2q2p/1n4p1/8/5P2/1N3B2/Pb1B2PP/1R1Q1RK1 b - - 1 21,0.0114597024147588,-0.0457655824248863,0.0572252848396451
912,3r2k1/pp1bQpp1/7p/3q4/3N4/P3P1PP/1P3P1K/2R5 b - - 2 30,-0.7942382686224442,-0.8514555948771378,0.05721732625469367
913,q3r1k1/1b1pnrp1/pB1Qp2p/1p4P1/5P2/6N1/PPP4P/1K1R1R2 b - - 4 22,-0.0057303102628472,0.0514630250014029,0.0571933352642501
914,r2q1r2/1ppnn1bk/p2p2pp/3Pp3/2P1NP2/4B1Pb/PPBQR1NP/R5K1 b - - 0 21,0.0,0.0571523094832977,0.0571523094832977
915,4rr2/1bq2pkp/p3pNn1/n3P2Q/PppP4/8/1PB2PPP/R2R2K1 b - - 5 24,0.0,0.0571523094832977,0.0571523094832977
916,6k1/R5Rp/3qp3/6P1/3p2nP/8/P5P1/2r3QK b - - 0 40,0.0,-0.0571523094832977,0.0571523094832977
917,r2q1rk1/pb1nbp1p/1p4p1/3p4/2pP1BP1/2P1PN2/P1Q2P1P/1BR2RK1 b - - 0 15,0.0571523094832977,0.0,0.0571523094832977
918,2b1q3/6Rk/p2r3r/1p1p1p1Q/2pP1N2/4P3/PP6/1B4RK b - - 4 37,0.0,-0.0571523094832977,0.0571523094832977
919,2r2rk1/1b1n4/pq2pb2/1p3pp1/2pP3p/4PP2/PP2QBPP/1BRN1RK1 w - - 4 23,0.0,-0.0571523094832977,0.0571523094832977
920,2b1q3/6Rk/p2r3r/1p1p1p1Q/2pP1N2/4P3/PP6/1B4RK b - - 8 39,0.0,-0.0571523094832977,0.0571523094832977
921,3r2k1/2qn1rpp/b1p2n2/1pb1pPP1/p3P3/P1P2Q2/BP5P/R1BNK2R b KQ - 0 18,0.0,0.0571523094832977,0.0571523094832977
922,1n6/1k5r/p1P1np2/Q1P1pNpq/4P3/2B3P1/5PK1/4R3 b - - 0 52,0.0,0.0571523094832977,0.0571523094832977
923,5k2/1p1rr1pQ/pR3p1p/3p4/2qP2P1/P3P3/5PP1/1R4K1 w - - 0 33,0.6096755712525083,0.6667815445525404,0.05710597330003209
924,r5k1/1b3ppp/p3p1q1/2n5/Pp2N3/4QN1P/1PB2PP1/3R2K1 b - - 0 24,-0.4235799497598454,-0.3665001864105258,0.057079763349319634
925,2r1r1k1/pbq2pbp/1p4p1/4p3/4P3/2PB3P/PP2Q1P1/R4RBK w - - 5 20,0.0114597024147588,0.068502896251096,0.0570431938363372
926,3rr1k1/bpp2ppp/p7/3q4/P2P4/2P1BQ2/1PN3PP/5RK1 w - - 1 26,-0.909282118675427,-0.9662766238710973,0.056994505195670286
927,r1q2rk1/2p1bppp/2Pp4/p6b/Q1PNp3/4B3/PP1R1PPP/2K4R w - - 2 18,-0.0741624665531833,-0.0171872592270915,0.0569752073260918
928,5rk1/r4pp1/1q1p1nnp/p3p3/Npb1P2P/P2PP1Q1/BPP2RP1/3R2K1 b - - 1 21,0.0741624665531833,0.0171872592270915,0.0569752073260918
929,2r5/bprq1nkp/p2pbpp1/P2Bp3/1PP1P1P1/1Q2P1NP/3N1R1K/2R5 b - - 10 30,-0.2302140498796711,-0.1732844219139279,0.05692962796574319
930,2r3k1/p5p1/5p1p/2b5/3nPP1P/2R2NP1/b1pB2K1/1rR2B2 b - - 3 29,0.1732844219139279,0.2302140498796711,0.05692962796574319
931,2kr4/ppb2pp1/q4n1p/n1prpP2/6P1/2PP1QBP/PPB1R3/2KR1N2 w - - 0 22,0.1732844219139279,0.2302140498796711,0.05692962796574319
932,1rb2rk1/5pp1/3p4/3Np1q1/1pBnPn2/3PN3/1PP2PP1/R2QK2R b KQ - 2 24,-0.2302140498796711,-0.1732844219139279,0.05692962796574319
933,r3r1k1/pb1n1pqp/1p2p3/2pp2P1/6B1/3P2P1/PPP1Q2P/1RBKR3 w - - 4 19,-0.0229120652336693,-0.0798104163124178,0.056898351078748494
934,3bqn1k/pp3r1p/3p2r1/2pPp1PR/2P1Pp2/2Q2N1R/PP3P2/2N2K2 b - - 8 31,-0.0798104163124178,-0.0229120652336693,0.056898351078748494
935,r2q1rk1/pb2b3/1p2P2B/2p1np2/4p3/2N4Q/PP3PPP/2R2RK1 w - - 0 23,0.0798104163124178,0.0229120652336693,0.056898351078748494
936,2b1k2r/1p1nq1p1/r2bNn2/1NpP2Bp/4p3/1Q6/PP4PP/R4RK1 b k - 1 16,0.2451416785170799,0.3020333792059105,0.05689170068883059
937,1r1q1rk1/3nbppp/3p4/1pp5/1n1PPB2/1BN2Q1P/1P3PP1/R3R1K1 w - - 0 17,0.3020333792059105,0.2451416785170799,0.05689170068883059
938,6r1/1pp1q1kp/3p2p1/p1nPb3/2PNP1P1/4Q3/PPB3K1/5R2 w - - 7 31,-0.5175847544842258,-0.5744301722778298,0.05684541779360397
939,r3r1k1/pp1q1ppp/2p2n2/2bP3b/5B2/1BN2P2/PP2Q1PP/3R1R1K w - - 3 22,0.4768249164361902,0.4199973537616296,0.05682756267456057
940,7r/4n1kp/2q2pp1/8/2B5/5P2/1P4PP/1KQ1R3 b - - 4 31,-0.4199973537616296,-0.4768249164361902,0.05682756267456057
941,r4rk1/pp4pp/1q2pn2/2ppP2b/2P5/1P1BP3/P1Q3PP/R1B2RK1 b - - 2 19,-0.0286332076067293,-0.0854459048889734,0.0568126972822441
942,2k3r1/pnp3rp/1pqp1p2/1R1Np3/4P3/2PQ2P1/P1P2P1P/1R4K1 b - - 2 20,0.0286332076067293,0.0854459048889734,0.0568126972822441
943,r4rk1/p2nbppp/4p3/2p5/PpNP2n1/3BPQ1P/1P3PPq/R1BR1K2 b - - 2 17,-0.4768249164361902,-0.5335503341439289,0.05672541770773876
944,2b3r1/pr2q1k1/2p5/2ppR2B/2P5/1P5P/P1Q3P1/4R1K1 b - - 0 27,-0.9649608112976622,-0.9082414037253502,0.056719407572311975
945,6kr/3bp1br/1p1n1pq1/p1pPp1p1/P1P1P1P1/1PN2PB1/4Q1B1/2R1R1K1 w - - 1 26,0.0910681030713158,0.0343497770265503,0.056718326044765496
946,1r1r2k1/pppbnppp/4pq2/8/3P1P2/P1PQ2P1/1P2N1BP/R3K2R w KQ - 3 15,-0.0343497770265503,-0.0910681030713158,0.056718326044765496
947,2r5/1pp1kpp1/n2p3r/p1nPpPp1/P1P1P1P1/1P5P/NK6/3RRB2 b - - 16 41,0.3373469856532258,0.3940379717592684,0.05669098610604262
948,2kr4/ppp4p/8/3r4/qR1Nn3/2Q5/P1P2PPP/1K1R4 w - - 16 27,-0.3940379717592684,-0.3373469856532258,0.05669098610604262
949,3r1r2/4b1nk/7q/p2pP1p1/2pP1pQ1/Pp3P2/1P2N1RP/2BR3K b - - 3 35,0.3373469856532258,0.3940379717592684,0.05669098610604262
950,2b2k2/p1br2pp/4Qnq1/3pR1N1/2p2P2/7P/PPP3PK/R1B5 w - - 10 33,0.7105608745438305,0.7671943215658641,0.056633447022033545
951,3rr1k1/6pp/pbq2p2/2pp1P2/4n2Q/2P2N2/P1BB2PP/3R1NK1 b - - 0 30,0.1785928104923478,0.2352199886367522,0.056627178144404405
952,r1b2r2/pp3ppk/2p2qnp/3Pp2Q/8/1BPP1N1P/P1P2PP1/R4RK1 b - - 0 16,-0.2352199886367522,-0.1785928104923478,0.056627178144404405
953,r3r1k1/pbp2pp1/1bq4p/4p3/8/2PP1NN1/PP3PPP/R2QR1K1 w - - 2 16,0.0400608685427015,0.0966761937524993,0.056615325209797805
954,6k1/3r1pp1/4p1p1/3bP3/PN2q3/3p3P/p2Q1PP1/2R4K w - - 4 38,-0.8711173141113566,-0.9277270369863562,0.056609722874999546
955,5rk1/ppr3pp/3bp3/1q1p4/2nPnP2/P2NBR2/1P2Q1PP/R3N2K b - - 3 24,0.4609876690754385,0.5175847544842258,0.05659708540878733
956,4r1k1/1b3pp1/pp3rn1/2pP1Nq1/P1B1Pn2/1PN2QP1/8/R3R1K1 b - - 2 31,0.678112235761185,0.734639869250004,0.05652763348881906
957,r2r3k/p1p2qpp/2P1p3/1P1nPp2/2BP4/5Q2/P5PP/3R1RK1 b - - 2 31,-0.6263717808410242,-0.5699323379482024,0.05643944289282177
958,R2nk2r/r1pb2pp/5p2/1pb1p3/4P2N/1B6/1PP2PPP/1N1R2K1 w k - 4 18,-0.0514630250014029,-0.1078468485751416,0.056383823573738695
959,1r3r1k/2p3qp/p1pp2b1/8/2P3PN/1PbP4/P1Q2P1N/1R3RK1 b - - 4 26,0.4444319991099701,0.5007393909256361,0.05630739181566602
960,r3r1k1/pp1nq3/4bp1p/1Pbp2p1/8/P2BPNP1/1Q2NPP1/R4RK1 w - - 4 22,0.3583366509133987,0.3020333792059105,0.05630327170748822
961,rn2k2r/ppp2ppp/2qpb3/7n/2BP1p2/2P4P/P1P1NQP1/R1BKR3 w kq - 3 15,-0.3583366509133987,-0.3020333792059105,0.05630327170748822
962,r4rk1/5ppp/p7/1pb2P2/2p4q/2PnR2P/PPBQ2P1/RNB3K1 w - - 2 22,-0.3020333792059105,-0.3583366509133987,0.05630327170748822
963,8/pb4qp/1p2p3/5p1k/2P2Q2/5P2/r5PP/4RB1K w - - 1 36,0.7854707940660551,0.8417715350669251,0.056300741000870014
964,3nb1k1/1p2bppp/4pn2/1p6/P1B5/2B1PNN1/5PPP/6K1 w - - 0 20,-0.1134078447295413,-0.0571523094832977,0.0562555352462436
965,6rk/1q1B2n1/4P1R1/4Q2p/2p4P/2p5/7K/8 b - - 1 39,-0.0571523094832977,-0.1134078447295413,0.0562555352462436
966,1k4r1/1pp1n3/Pp4rp/1P1pp3/5p1q/1QPP1P2/5RPP/R1B3K1 w - - 1 25,-0.7766811552016334,-0.7204426683260746,0.05623848687555877
967,4r2n/1p2qpkP/p1p3p1/3p4/8/3Br3/PPPQ4/1K3R1R b - - 2 29,0.3978419957234422,0.3416114674830253,0.05623052824041691
968,2r2rk1/pppb1ppp/1bnp1q2/8/3PPN2/1B2B2P/PP3PP1/2RQ1RK1 w - - 3 16,0.5361291709629962,0.4799085683471087,0.05622060261588746
969,r1b2rk1/pp2b3/1qp2nNp/3p2p1/3Pnp1P/2NB1P2/PPP1Q1PB/R4RK1 b - - 2 18,-0.6913368327498981,-0.6351213978525513,0.05621543489734682
970,r5k1/p1pq1ppp/bbp1rn2/4p3/4P2N/P1NPBR2/1PP1Q1PP/R6K b - - 2 15,-0.6096755712525083,-0.553553391130629,0.056122180121879306
971,B1b2rk1/4bppp/p3pnq1/np1p4/5B2/2N3P1/PPP2P1P/R2Q1RK1 w - - 0 16,-0.3745317122352019,-0.4306524539120807,0.056120741676878805
972,5qk1/2p2r2/br2p3/2ppP2p/P6P/1P1N1P2/2PQ2K1/3R1R2 w - - 0 38,0.3110609165913118,0.2549410248700909,0.056119891721220894
973,r4rk1/2p3pp/1n1p4/3b1p2/1p1P3q/1P1N4/P1BQ1PPP/R3R1K1 b - - 1 22,-0.1189515985635919,-0.0628325567723497,0.056119041791242205
974,r3k2r/pp1bqpp1/1bp2n1p/4pP2/1P2P2N/2PB2P1/P3Q2P/R2N1R1K w kq - 1 21,-0.0628325567723497,-0.1189515985635919,0.056119041791242205
975,4r1k1/1b3pp1/pp1P1rn1/2p2N1q/P1B1PP2/1PN1Q3/8/R3R1K1 b - - 0 34,0.563036101863899,0.6191063392366816,0.056070237372782605
976,6r1/pp1k2pp/2n5/3NPp2/7q/4B3/PPP3PP/R4K1R b - - 1 18,0.9167651295485346,0.9727947763720078,0.05602964682347322
977,r4rk1/p3qbpp/2p1p3/1pbnPP2/6P1/1BN5/PP2Q2P/R1BR3K w - - 1 20,0.2451416785170799,0.189133758730185,0.0560079197868949
978,1r1q4/R1p1bk1p/3pR1p1/3P1p2/2PQ1P1P/6PK/2r5/6B1 b - - 4 37,-0.2451416785170799,-0.189133758730185,0.0560079197868949
979,r1b1r1k1/4bp1p/1qp1n1p1/p1ppP3/8/1PQN1N2/P1P2PPP/2BRR1K1 b - - 9 22,0.2451416785170799,0.189133758730185,0.0560079197868949
980,r3qrk1/pp1n1ppp/1n1p4/3pp3/b1P1P3/P1PBBPN1/6PP/RQ2K2R w KQ - 0 17,0.1244773626602681,0.068502896251096,0.0559744664091721
981,3r2k1/1Qp2pp1/1b5p/pP6/P7/5N2/4qPPP/2R3K1 w - - 1 25,-0.8387822293038668,-0.7828360830855093,0.05594614621835747
982,r7/2p1kp2/1b2b3/4P3/5p2/2R4P/4BPP1/3rNK2 w - - 0 43,-0.4829648106257487,-0.4271315885732764,0.05583322205247232
983,r7/pppq1p1k/3p3p/3PpNb1/2P1PpP1/P1N5/1P3P1P/R4R1K b - - 1 25,0.0741624665531833,0.129984405165135,0.055821938611951685
984,4r1k1/5pqp/1p1b4/1p1p2P1/2pn1P1Q/7P/PP1N2R1/1B5K b - - 7 36,0.8990375026877998,0.8432272243526049,0.05581027833519492
986,4r1k1/ppb4r/1n1q2p1/3p1P1p/3B2B1/P6Q/1P3R1P/R5K1 w - - 1 28,0.6515845401248922,0.5957832895493063,0.05580125057558594
985,5rk1/5ppp/p1Rp4/1p1P1q2/r4P2/4R3/P2Q2PP/6K1 w - - 1 32,-0.5957832895493063,-0.6515845401248922,0.05580125057558594
987,2r2bk1/3r1p2/b1p3p1/p3P3/1p2PPN1/4B3/PP4P1/2R1R2K b - - 6 28,-0.6368285653383998,-0.6926055360815738,0.055776970743174004
988,3r2k1/5ppp/7r/8/P2p4/3B1PPb/4Pq1P/R2Q2RK w - - 4 26,0.4016139192382433,0.3458426461663308,0.055771273071912486
989,4rq1k/1pb3p1/p1p2p1p/3p1P2/3P2R1/1PP2B1P/P5Q1/4r1RK w - - 2 38,-0.6153815476837424,-0.6711128592648431,0.05573131158110067
990,5rk1/p1p1n1rp/1p1qp1p1/8/2PPBP2/2P3Q1/P4R1P/6RK w - - 3 30,-0.259794102595233,-0.315525038113223,0.05573093551799002
991,r2q1r1k/1pp1bp2/p1p4Q/4Nb2/2PP4/8/P1P2PPP/3RR1K1 b - - 0 22,-0.553553391130629,-0.4978428275267229,0.05571056360390608
992,4rrk1/bpp3pp/p2p4/3P1P2/2P3PN/1b5P/1P2R1N1/2R2K2 b - - 0 26,0.4978428275267229,0.553553391130629,0.05571056360390608
993,1r3r1k/b1p1qppp/4pNb1/p1n1P3/2B2Q2/PP2P3/1B3PPP/R1R3K1 w - - 9 20,0.194365263517568,0.2500567924772727,0.055691528959704695
994,2rqr3/1p2bkpp/5nn1/3p4/1p1N1B2/1Q2P3/PP2N1PP/2R2RK1 b - - 5 18,-0.1354720102548152,-0.0798104163124178,0.055661593942397405
995,5rk1/3q1p1p/1p3Pp1/3p3R/4p3/P1P1b3/1P4QP/5R1K b - - 1 33,0.0798104163124178,0.1354720102548152,0.055661593942397405
996,r5k1/1p3ppp/2b1p3/p1B2q2/1P6/8/5PPP/3R1QK1 w - - 0 30,-0.9303361712232144,-0.9859780434729984,0.05564187224978401
997,rr4k1/p1b2bp1/1pp1pq2/1PPp1p1p/P2P1Pn1/1QB1P2R/4B1P1/1N3RK1 b - - 1 30,0.405353888328708,0.4609876690754385,0.05563378074673048
998,5rk1/1rq3pp/2p5/1bQ1p3/5p1P/1P4P1/P1PB1P2/R3K2R b KQ - 1 24,-0.7430844904492607,-0.6874734681898388,0.05561102225942194
999,1r2rbk1/5p1p/4pPp1/q2pP3/2nBn1PQ/5N2/6BP/1R1R3K w - - 4 34,-0.7519024092552486,-0.6963557240918401,0.05554668516340855
