,parent_fen,child_fen,move,parent_score,child_score,difference
1,1q3rbk/Q5pp/8/3P4/1r6/R3N3/2B1nPPP/5RK1 w - - 3 32,1q3rbk/Q5pp/8/3P4/1r6/R3N3/2B1nPPP/5R1K b - - 4 32,g1h1,-1.0,0.09494,1.09494
0,1rb3k1/6b1/K2p2pp/B3p3/p1n1q3/3R1B2/2Q3PP/2N4R w - - 5 39,1rb3k1/K5b1/3p2pp/B3p3/p1n1q3/3R1B2/2Q3PP/2N4R b - - 6 39,a6a7,-1.0,-0.09886,0.90114
3,4r1k1/p2b1p1p/1n1Q2p1/8/8/N5P1/P2R1PBP/4q1K1 w - - 2 24,4r1k1/p2b1p1p/1n1Q2p1/8/8/N5P1/P2R1P1P/4qBK1 b - - 3 24,g2f1,-1.0,-0.12704,0.87296
2,3r1bkR/pp3r2/5pq1/3p2p1/8/3PP2Q/PP3P2/1K5R b - - 10 29,3r1b1R/pp3rk1/5pq1/3p2p1/8/3PP2Q/PP3P2/1K5R w - - 11 30,g8g7,-1.0,-0.33699,0.66301
4,r5k1/ppp2rbn/1P4n1/PN1Pp2p/2N1Pp1q/5Pp1/4B1bP/R2QR1BK w - - 0 24,r5k1/ppp2rbn/1P4n1/PN1Pp2p/2N1Pp1q/5Pp1/4B1KP/R2QR1B1 b - - 0 24,h1g2,-1.0,-0.36953,0.63047
5,r5k1/ppP2rbn/3P2n1/P3p2p/2N1Pp1q/2N2Pp1/4B1bP/R2Q1RBK w - - 0 24,r5k1/ppP2rbn/3P2n1/P3p2p/2N1Pp1q/2N2Pp1/4B1KP/R2Q1RB1 b - - 0 24,h1g2,-1.0,-0.41216,0.5878399999999999
7,4r1k1/p4p2/4q1pp/2p5/5PP1/2QB2B1/P3r1b1/2R1RK2 w - - 6 33,4r1k1/p4p2/4q1pp/2p5/5PP1/2QB2B1/P3r1b1/2R1R1K1 b - - 7 33,f1g1,-1.0,-0.41333,0.58667
6,5r1k/p6p/2Rb4/5rp1/1PB3Q1/7P/P4qP1/1R4K1 w - - 2 37,5r1k/p6p/2Rb4/5rp1/1PB3Q1/7P/P4qP1/1R5K b - - 3 37,g1h1,-1.0,-0.41507,0.58493
8,5QB1/7k/2r3b1/6p1/8/5K2/8/2q5 b - - 5 58,5QBk/8/2r3b1/6p1/8/5K2/8/2q5 w - - 6 59,h7h8,-1.0,-0.42581,0.57419
9,5B1k/7p/2B1Q3/3P1p2/1P3P2/2bn3P/1r6/1K6 w - - 11 62,5B1k/7p/2B1Q3/3P1p2/1P3P2/2bn3P/1r6/K7 b - - 12 62,b1a1,-1.0,-0.50427,0.49573
10,8/pP6/3N4/6p1/7k/2Pr1p2/1P3PK1/4r3 w - - 0 48,8/pP6/3N4/6p1/7k/2Pr1p2/1P3P1K/4r3 b - - 1 48,g2h2,-1.0,-0.52504,0.47496000000000005
11,3Q1rkr/5B2/4p1P1/3pP1Bn/1b1Pbp1p/1P6/7P/6K1 b - - 1 48,3Q1r1r/5Bk1/4p1P1/3pP1Bn/1b1Pbp1p/1P6/7P/6K1 w - - 2 49,g8g7,-1.0,-0.54461,0.45538999999999996
12,5B1k/7p/2B1Q3/3P1p2/1P3P1P/2bn4/1r6/1K6 w - - 11 62,5B1k/7p/2B1Q3/3P1p2/1P3P1P/2bn4/1r6/K7 b - - 12 62,b1a1,-1.0,-0.54578,0.45421999999999996
13,1Qk1r1r1/pp6/2q2p2/3p4/2n4p/2P5/P4PPB/3RR1K1 b - - 1 33,1Q2r1r1/pp1k4/2q2p2/3p4/2n4p/2P5/P4PPB/3RR1K1 w - - 2 34,c8d7,-1.0,-0.55183,0.44816999999999996
14,7k/p6p/7r/2p1P1Nq/Pp1pQP2/2b2KP1/7r/3R1R2 w - - 6 38,7k/p6p/7r/2p1P1Nq/Pp1pQPP1/2b2K2/7r/3R1R2 b - - 0 38,g3g4,-1.0,-0.5661,0.43389999999999995
15,8/1b2r1k1/pR1R3p/1p3pp1/1P5K/1B2r2P/P5P1/8 w - - 0 47,8/1b2r1k1/pR1R3p/1p3ppK/1P6/1B2r2P/P5P1/8 b - - 1 47,h4h5,-1.0,-0.56772,0.43228
16,r1r2nk1/6b1/2p1pN1p/4P2B/1pP2P2/p6P/1P1R2Q1/qNK5 b - - 1 29,r1r2n1k/6b1/2p1pN1p/4P2B/1pP2P2/p6P/1P1R2Q1/qNK5 w - - 2 30,g8h8,-1.0,-0.59155,0.40845
17,8/p5k1/4p1p1/2p3Nn/Q7/2P2PK1/1P2R1P1/6qr w - - 9 38,8/p5k1/4p1p1/2p3Nn/Q5K1/2P2P2/1P2R1P1/6qr b - - 10 38,g3g4,-1.0,-0.60205,0.39795
18,r2r2k1/1bq2p1Q/1p2pp2/1p3B2/2P5/1P6/P4PPb/3RR2K b - - 6 26,r2r1k2/1bq2p1Q/1p2pp2/1p3B2/2P5/1P6/P4PPb/3RR2K w - - 7 27,g8f8,-1.0,-0.64624,0.35375999999999996
19,8/p5k1/4pnp1/2p3N1/Q7/2P2P2/1P2RKP1/6qr w - - 7 37,8/p5k1/4pnp1/2p3N1/Q7/2P2PK1/1P2R1P1/6qr b - - 8 37,f2g3,-1.0,-0.66777,0.33223
20,Rb4k1/5p2/1p4p1/1Pp2q1p/4p3/1Q2P1Pn/1B1rB2P/4nNK1 w - - 4 36,Rb4k1/5p2/1p4p1/1Pp2q1p/4p3/1Q2P1Pn/1B1rB2P/4nN1K b - - 5 36,g1h1,-1.0,-0.66975,0.33025000000000004
21,1r1qr1k1/1p3p1Q/3p1bp1/p2bpN2/2P1P1B1/1P5R/P5PP/6K1 b - - 6 31,1r1qrk2/1p3p1Q/3p1bp1/p2bpN2/2P1P1B1/1P5R/P5PP/6K1 w - - 7 32,g8f8,-1.0,-0.73024,0.26976
23,Rb4k1/5p2/1p4p1/1Pp2q1p/4p3/1Q2PnP1/1B1rBn1P/5N1K w - - 0 34,Rb4k1/5p2/1p4p1/1Pp2q1p/4p3/1Q2PnP1/1B1rBnKP/5N2 b - - 1 34,h1g2,-1.0,-0.73233,0.26766999999999996
22,Rb4k1/5p2/1p4p1/1Pp2q1p/4p3/1Q2P1P1/1B1rBnKP/4nN2 w - - 2 35,Rb4k1/5p2/1p4p1/1Pp2q1p/4p3/1Q2P1P1/1B1rBn1P/4nNK1 b - - 3 35,g2g1,-1.0,-0.73828,0.26171999999999995
25,5N1k/R6p/2Pp2p1/4p3/1P2P3/1Q2bPB1/6K1/6q1 w - - 1 37,5N1k/R6p/2Pp2p1/4p3/1P2P3/1Q2bPBK/8/6q1 b - - 2 37,g2h3,-1.0,-0.7408,0.2592
24,3q3k/8/1pQ3RP/2p2P2/3p4/6R1/1r5P/r6K w - - 5 35,3q3k/8/1pQ3RP/2p2P2/3p4/8/1r5P/r5RK b - - 6 35,g3g1,-1.0,-0.74797,0.25203
26,2brr1k1/5p1Q/p3pbp1/1p3N1R/8/1BP5/PP3qPP/4R2K b - - 0 28,2brrk2/5p1Q/p3pbp1/1p3N1R/8/1BP5/PP3qPP/4R2K w - - 1 29,g8f8,-1.0,-0.76086,0.23914000000000002
27,7k/pp2rpp1/2p5/3p3R/2n5/2N3qP/PPB3P1/3Q3K b - - 3 27,6k1/pp2rpp1/2p5/3p3R/2n5/2N3qP/PPB3P1/3Q3K w - - 4 28,h8g8,-1.0,-0.76145,0.23855000000000004
28,1Qk1q3/p5rp/2p5/3bB3/1P1P4/7P/6PK/8 b - - 5 43,1Q2q3/p2k2rp/2p5/3bB3/1P1P4/7P/6PK/8 w - - 6 44,c8d7,-1.0,-0.76236,0.23763999999999996
29,5r1k/p4p1R/p1Np4/3P1Bb1/4P3/1P1n4/r6P/5R1K b - - 0 31,5rk1/p4p1R/p1Np4/3P1Bb1/4P3/1P1n4/r6P/5R1K w - - 1 32,h8g8,-1.0,-0.7655,0.23450000000000004
30,1Qk1q3/p5rp/2p5/3bB3/1P1P4/7P/6PK/8 b - - 1 41,1Q2q3/p2k2rp/2p5/3bB3/1P1P4/7P/6PK/8 w - - 2 42,c8d7,-1.0,-0.76596,0.23404000000000003
33,8/5k1p/3Qb1p1/q4PPn/p3P3/1p6/r7/K2R3R w - - 0 29,8/5k1p/3Qb1p1/q4PPn/p3P3/1p6/r7/1K1R3R b - - 1 29,a1b1,-1.0,-0.76706,0.23294000000000004
31,r3rk2/1b3p1p/p4PN1/1p1Np3/1Q6/P6q/2P1B2P/3n1RK1 b - - 1 30,r3r1k1/1b3p1p/p4PN1/1p1Np3/1Q6/P6q/2P1B2P/3n1RK1 w - - 2 31,f8g8,-1.0,-0.77191,0.22809000000000001
32,4kb1r/pp3ppp/4b3/8/1n1NQ3/2P5/q3PPPP/1K1R1B1R w k - 2 17,4kb1r/pp3ppp/4b3/8/1n1NQ3/2P5/q3PPPP/2KR1B1R b k - 3 17,b1c1,-1.0,-0.77543,0.22457000000000005
35,8/5p1p/2p1pP1k/1PP1P1pP/6P1/1p6/1B2K3/8 b - - 1 46,8/5p1p/4pP1k/1pP1P1pP/6P1/1p6/1B2K3/8 w - - 0 47,c6b5,-1.0,-0.7762,0.2238
34,1r4k1/8/4n1PR/p7/3Pp1Q1/PK1bP1N1/2r2P2/8 w - - 1 38,1r4k1/8/4n1PR/p7/K2Pp1Q1/P2bP1N1/2r2P2/8 b - - 2 38,b3a4,-1.0,-0.78176,0.21824
36,5rk1/6bp/2bNp3/Q1B5/8/8/PP1R1pqP/6RK w - - 0 35,5rk1/6bp/2bNp3/Q1B5/8/8/PP1R1pRP/7K b - - 0 35,g1g2,-1.0,-0.78371,0.21628999999999998
38,3qr1k1/r4ppQ/4p3/3pP1P1/6N1/p2n1RP1/1p3PK1/7R b - - 0 30,3qrk2/r4ppQ/4p3/3pP1P1/6N1/p2n1RP1/1p3PK1/7R w - - 1 31,g8f8,-1.0,-0.78635,0.21365
37,Q3kr2/3rn2p/1P4p1/2p5/2B2P2/8/P2q2PP/4R1K1 b - - 2 32,Q2rkr2/4n2p/1P4p1/2p5/2B2P2/8/P2q2PP/4R1K1 w - - 3 33,d7d8,-1.0,-0.79456,0.20543999999999996
39,4Rrk1/pp1n1Q1p/6p1/2q5/8/1Bb4P/P1P2PP1/1K6 b - - 0 28,4Rr1k/pp1n1Q1p/6p1/2q5/8/1Bb4P/P1P2PP1/1K6 w - - 1 29,g8h8,-1.0,-0.79657,0.20343
40,4R3/6pk/p7/1p4NP/1b6/1P5K/r3p3/8 b - - 0 45,4R3/6p1/p6k/1p4NP/1b6/1P5K/r3p3/8 w - - 1 46,h7h6,-1.0,-0.79692,0.20308000000000004
41,4r1k1/pp3pbQ/6p1/4P1B1/1q3P2/2r4R/6PP/5RK1 b - - 4 32,4rk2/pp3pbQ/6p1/4P1B1/1q3P2/2r4R/6PP/5RK1 w - - 5 33,g8f8,-1.0,-0.79946,0.20054000000000005
43,8/8/1p1qp3/3p3Q/1P4k1/2P3N1/6PK/2r5 b - - 2 49,8/8/1p1qp3/3p3Q/1P3k2/2P3N1/6PK/2r5 w - - 3 50,g4f4,-1.0,-0.80005,0.19994999999999996
42,5nk1/1p6/p2p2p1/3P4/PPQB4/5q1K/7P/8 w - - 1 38,5nk1/1p6/p2p2p1/3P4/PPQB3K/5q2/7P/8 b - - 2 38,h3h4,-1.0,-0.80453,0.19547000000000003
44,4r2k/2p3b1/P5Q1/3p4/3P1P2/2BB1qP1/7P/5K2 w - - 1 47,4r2k/2p3b1/P5Q1/3p4/3P1P2/2BB1qP1/7P/6K1 b - - 2 47,f1g1,-1.0,-0.80565,0.19435000000000002
46,r4rk1/pn5p/1p1p4/2pP1P2/2P3pq/1P1Q1p2/P4P1K/R2N1R1B w - - 1 25,r4rk1/pn5p/1p1p4/2pP1P2/2P3pq/1P1Q1p2/P4P2/R2N1RKB b - - 2 25,h2g1,-1.0,-0.81285,0.18715000000000004
45,4rr2/7R/p3pbn1/5ppk/2B5/6B1/Pq4PP/5R1K b - - 0 36,4rr2/7R/p3pbn1/5pp1/2B3k1/6B1/Pq4PP/5R1K w - - 1 37,h5g4,-1.0,-0.81652,0.18347999999999998
47,k6r/8/R3pn2/p1P1Q3/P6q/1P6/5b1P/7K b - - 5 39,7r/1k6/R3pn2/p1P1Q3/P6q/1P6/5b1P/7K w - - 6 40,a8b7,-1.0,-0.81804,0.18196
49,1Q5k/3B2rp/5Kpq/p7/2P3P1/P2R4/6n1/8 b - - 18 47,1Q4rk/3B3p/5Kpq/p7/2P3P1/P2R4/6n1/8 w - - 19 48,g7g8,-1.0,-0.81943,0.18057
48,2b1rbRk/5p1q/r1n2P1P/1p2p3/3pP3/3P2Q1/1P1BKP2/q6R b - - 1 34,2b1rbqk/5p2/r1n2P1P/1p2p3/3pP3/3P2Q1/1P1BKP2/q6R w - - 0 35,h7g8,-1.0,-0.82552,0.17447999999999997
52,8/5pk1/1p6/p2BpQ1p/Pb2P2P/5P2/4K3/4q3 w - - 8 53,8/5pk1/1p6/p2BpQ1p/Pb2P2P/3K1P2/8/4q3 b - - 9 53,e2d3,-1.0,-0.8262,0.17379999999999995
50,8/2R4Q/5qpk/P1pPp3/2P1Pp1b/4rP2/6PP/5K2 b - - 0 39,8/2R4Q/5qp1/P1pPp1k1/2P1Pp1b/4rP2/6PP/5K2 w - - 1 40,h6g5,-1.0,-0.82796,0.17203999999999997
51,6k1/N1p2p2/1rKpqRp1/4b3/1PPp4/3P4/P3P3/1R1Q4 w - - 6 32,6k1/N1K2p2/1r1pqRp1/4b3/1PPp4/3P4/P3P3/1R1Q4 b - - 0 32,c6c7,-1.0,-0.8297,0.1703
55,5rk1/1p1n2bp/p7/P2P2p1/4R3/4N1Pb/2QB1q1P/4R1K1 w - - 0 29,5rk1/1p1n2bp/p7/P2P2p1/4R3/4N1Pb/2QB1q1P/4R2K b - - 1 29,g1h1,-1.0,-0.83507,0.16493000000000002
53,r5k1/ppp2rb1/1P4n1/PN1Pp1np/2N1Pp2/5PpK/4B2P/R2QR1B1 w - - 1 26,r5k1/ppp2rb1/1P4n1/PN1Pp1np/2N1Pp2/5Pp1/4B1KP/R2QR1B1 b - - 2 26,h3g2,-1.0,-0.83578,0.16422000000000003
57,8/5p1p/p1p1pP1k/1pP1P1pP/1P4P1/5K2/PB6/8 b - - 0 43,8/5p1p/2p1pP1k/ppP1P1pP/1P4P1/5K2/PB6/8 w - - 0 44,a6a5,-1.0,-0.83742,0.16257999999999995
54,r5k1/ppP2rb1/3P2n1/P3p1np/2N1Pp2/2N2PpK/4B2P/R2Q1RB1 w - - 1 26,r5k1/ppP2rb1/3P2n1/P3p1np/2N1Pp2/2N2Pp1/4B1KP/R2Q1RB1 b - - 2 26,h3g2,-1.0,-0.84102,0.15898
56,4rnQk/2q4p/bpp2b2/4p3/1P2PpB1/2B5/P2N1P1P/6RK b - - 4 30,4rnk1/2q4p/bpp2b2/4p3/1P2PpB1/2B5/P2N1P1P/6RK w - - 0 31,h8g8,-1.0,-0.84112,0.15888000000000002
58,r1b4k/ppn3pp/8/3p4/P2PP2q/1Q2BP2/NP2nN2/2R2RK1 w - - 1 24,r1b4k/ppn3pp/8/3p4/P2PP2q/1Q2BP2/NP2nNK1/2R2R2 b - - 2 24,g1g2,-1.0,-0.84381,0.15619000000000005
59,4k2r/5p2/6pp/2q1P3/1p6/1pBR3P/r1P3P1/K3Q2R w k - 0 29,4k2r/5p2/6pp/2q1P3/1p6/1pBR3P/r1P3P1/1K2Q2R b k - 1 29,a1b1,-1.0,-0.84506,0.15493999999999997
60,bn4Rk/r2q4/2p1p3/p1P2p1r/Pp1P1P2/6R1/1P2P2P/6QK b - - 2 31,bn4R1/r2q3k/2p1p3/p1P2p1r/Pp1P1P2/6R1/1P2P2P/6QK w - - 3 32,h8h7,-1.0,-0.84577,0.15422999999999998
62,8/p3r1b1/3R2Q1/4q1kp/8/P3n2P/1P4P1/5RK1 b - - 1 38,8/p3r1b1/3R2Q1/4q2p/7k/P3n2P/1P4P1/5RK1 w - - 2 39,g5h4,-1.0,-0.84629,0.15371
64,r1bq2kR/2n1p1b1/2p1Prp1/pp1p2Q1/3P4/2NB1N2/PPP2PP1/2K4R b - - 4 22,r1bq2kb/2n1p3/2p1Prp1/pp1p2Q1/3P4/2NB1N2/PPP2PP1/2K4R w - - 0 23,g7h8,-1.0,-0.84851,0.15149
61,r4rk1/2pnNppp/qp6/3R4/1p5Q/8/PPP2PPP/2K2R2 b - - 2 17,r4r1k/2pnNppp/qp6/3R4/1p5Q/8/PPP2PPP/2K2R2 w - - 3 18,g8h8,-1.0,-0.84986,0.15014000000000005
63,r5k1/ppP2rb1/3P4/P3p1np/2N1Pp1n/2N2Pp1/4B1KP/R2Q1RB1 w - - 3 27,r5k1/ppP2rb1/3P4/P3p1np/2N1Pp1n/2N2Pp1/4B2P/R2Q1RBK b - - 4 27,g2h1,-1.0,-0.85112,0.14888
115,8/q2r4/2Q5/1p5k/2bR2PP/1p6/8/7K b - - 0 52,8/q2r4/2Q5/1p6/2bR2Pk/1p6/8/7K w - - 0 53,h5h4,-1.0,-0.85401,0.14598999999999995
66,8/pp3r1k/1r6/2Q4p/2P4P/5q2/Pb6/KR4R1 w - - 0 32,8/pp3r1k/1r6/2Q4p/2P4P/5q2/PR6/K5R1 b - - 0 32,b1b2,-1.0,-0.85502,0.14498
65,r3r1k1/1p3pp1/p5N1/P1p3n1/6b1/2N1P1B1/1PQ2PqP/R4RK1 w - - 0 22,r3r1k1/1p3pp1/p5N1/P1p3n1/6b1/2N1P1B1/1PQ2PKP/R4R2 b - - 0 22,g1g2,-1.0,-0.85583,0.14417000000000002
68,6k1/p1p3pp/2Qbp3/3p4/8/2P1Bq1K/PP3P2/R6R w - - 1 26,6k1/p1p3pp/2Qbp3/3p4/7K/2P1Bq2/PP3P2/R6R b - - 2 26,h3h4,-1.0,-0.85808,0.14192000000000005
67,2b4Q/2qrrp2/7k/2p2p1p/1pB1P2P/1P1P2P1/7K/8 b - - 1 46,2b4Q/2qrrp2/6k1/2p2p1p/1pB1P2P/1P1P2P1/7K/8 w - - 2 47,h6g6,-1.0,-0.85907,0.14093
69,5r2/pbrq2p1/4ppP1/Pp2Pk1Q/3p4/6KR/1P3P1P/7R b - - 0 32,5r2/pbrq2p1/4ppP1/Pp2P2Q/3pk3/6KR/1P3P1P/7R w - - 1 33,f5e4,-1.0,-0.86104,0.13895999999999997
70,1Q2R3/5pk1/6p1/p1q2r2/2P4p/1P4nP/6PK/4R1b1 w - - 4 42,1Q2R3/5pk1/6p1/p1q2r2/2P4p/1P4nP/6PK/6R1 b - - 0 42,e1g1,-1.0,-0.8643,0.13570000000000004
72,8/1p1kp3/3p4/1P6/P1P1Qp1b/3B4/5K1N/7q w - - 1 43,8/1p1kp3/3p4/1P6/P1P1Qp1b/3B4/4K2N/7q b - - 2 43,f2e2,-1.0,-0.86493,0.13507000000000002
71,rnbQk2r/ppp2ppp/4p2n/8/1b4q1/2N2p2/PPPB1PPP/2KR1B1R b kq - 3 9,rnbk3r/ppp2ppp/4p2n/8/1b4q1/2N2p2/PPPB1PPP/2KR1B1R w - - 0 10,e8d8,-1.0,-0.86512,0.13488
73,rnbQkb1r/pp3ppp/2p5/4q3/4n3/8/PPPB1PPP/2KR1BNR b kq - 1 9,rnbk1b1r/pp3ppp/2p5/4q3/4n3/8/PPPB1PPP/2KR1BNR w - - 0 10,e8d8,-1.0,-0.86562,0.13438000000000005
74,3Q1b1r/1ppk1ppp/8/4P3/2PN2b1/4P3/PP4qP/2KR3R b - - 0 18,3k1b1r/1pp2ppp/8/4P3/2PN2b1/4P3/PP4qP/2KR3R w - - 0 19,d7d8,-1.0,-0.86622,0.13378
75,r6k/1bR2R1p/3p2p1/8/1B1p1b2/P2B1Pn1/1P4PN/3Q3K w - - 1 34,r6k/1bR2R1p/3p2p1/8/1B1p1b2/P2B1Pn1/1P4PN/3Q2K1 b - - 2 34,h1g1,-1.0,-0.86652,0.13348000000000004
76,4r3/pp1nr3/2p4p/4p1b1/4kPP1/1PB5/P1P1KN2/3R4 b - - 1 30,4r3/pp1nr3/2p4p/4p1b1/5kP1/1PB5/P1P1KN2/3R4 w - - 0 31,e4f4,-1.0,-0.86752,0.13248000000000004
77,3N4/pp5k/2pB1npp/8/2P2p2/1P6/P1QR1nKP/7q w - - 1 28,3N4/pp5k/2pB1npp/8/2P2p2/1P6/P1QR1K1P/7q b - - 0 28,g2f2,-1.0,-0.86827,0.13173
78,7r/3pB3/2pP2k1/1bP1pp2/pP3Kn1/P4P2/8/3B2R1 w - - 0 47,7r/3pB3/2pP2k1/1bP1pp2/pP4n1/P4PK1/8/3B2R1 b - - 1 47,f4g3,-1.0,-0.86922,0.13078
79,3r4/5Qkp/7N/6P1/2P5/2qn3P/1p6/5R1K b - - 0 48,3r3k/5Q1p/7N/6P1/2P5/2qn3P/1p6/5R1K w - - 1 49,g7h8,-1.0,-0.87111,0.12888999999999995
80,rn1Qkb1r/pp2pp1p/2p2p2/8/8/5N2/qPPB1PPP/2KR3R b kq - 1 13,rn1k1b1r/pp2pp1p/2p2p2/8/8/5N2/qPPB1PPP/2KR3R w - - 0 14,e8d8,-1.0,-0.87237,0.12763000000000002
84,4q3/7p/6pk/p4p2/2PQ3R/6P1/1P2rPKP/8 b - - 1 45,4q3/7p/6p1/p4pk1/2PQ3R/6P1/1P2rPKP/8 w - - 2 46,h6g5,-1.0,-0.87296,0.12704000000000004
81,1r5k/5Rb1/p2PbNpQ/Pp2p3/2q1P3/6PP/1P4B1/6K1 b - - 0 32,1r5k/5R2/p2PbNpb/Pp2p3/2q1P3/6PP/1P4B1/6K1 w - - 0 33,g7h6,-1.0,-0.87508,0.12492000000000003
82,1Qkr3r/pR3p1p/n1p5/3b4/5B2/q5P1/P4P1P/3R2K1 b - - 7 27,1nkr3r/pR3p1p/2p5/3b4/5B2/q5P1/P4P1P/3R2K1 w - - 0 28,a6b8,-1.0,-0.87512,0.12487999999999999
83,r6k/1bR2R1p/3p2p1/7n/1B1p1b2/P2B1P2/1P4Pq/3Q1N1K w - - 0 33,r6k/1bR2R1p/3p2p1/7n/1B1p1b2/P2B1P2/1P4PN/3Q3K b - - 0 33,f1h2,-1.0,-0.87523,0.12477000000000005
85,r2k1b1r/pppb1Npp/5p2/5qB1/8/8/PPP2PPP/3RR1K1 b - - 3 17,r1k2b1r/pppb1Npp/5p2/5qB1/8/8/PPP2PPP/3RR1K1 w - - 4 18,d8c8,-1.0,-0.87557,0.12443000000000004
86,r1b2k1Q/1pq1bp2/p3pp2/n3P3/2p2P2/7R/1PP3rP/R6K b - - 3 24,r1b2krQ/1pq1bp2/p3pp2/n3P3/2p2P2/7R/1PP4P/R6K w - - 4 25,g2g8,-1.0,-0.87624,0.12375999999999998
87,rqb5/p6p/1p1bp3/4kp1N/4pP2/1BP5/PP5P/3R2K1 b - f3 0 30,rqb5/p6p/1p1bp3/4kp1N/8/1BP2p2/PP5P/3R2K1 w - - 0 31,e4f3,-1.0,-0.87644,0.12356
88,2b2rk1/1n5p/3P4/p1p1B2r/1pP2p2/1P3Pn1/P4RB1/3QRNKq w - - 1 31,2b2rk1/1n5p/3P4/p1p1B2r/1pP2p2/1P3Pn1/P4R2/3QRNKB b - - 0 31,g2h1,-1.0,-0.87685,0.12314999999999998
89,1R3bk1/p6r/2p5/2Pp4/P2Pp1b1/6P1/3Q1PBq/1R4K1 w - - 4 35,1R3bk1/p6r/2p5/2Pp4/P2Pp1b1/6P1/3Q1PBq/1R3K2 b - - 5 35,g1f1,-1.0,-0.87773,0.12226999999999999
90,6R1/pppr1q1k/4nN1b/4r3/2P5/1P6/P5QP/6RK b - - 3 36,6R1/pppr3k/4nq1b/4r3/2P5/1P6/P5QP/6RK w - - 0 37,f7f6,-1.0,-0.87855,0.12144999999999995
91,2R3k1/4bp1p/5Np1/3b2K1/1p3pP1/1P6/r6P/5B2 b - - 7 40,2R5/4bpkp/5Np1/3b2K1/1p3pP1/1P6/r6P/5B2 w - - 8 41,g8g7,-1.0,-0.88068,0.11931999999999998
92,3r1r1k/pbq1b1n1/1pn1p2Q/2pp2P1/3P1P2/2P1P3/PP1N3P/R1B3K1 b - - 1 21,3r1rk1/pbq1b1n1/1pn1p2Q/2pp2P1/3P1P2/2P1P3/PP1N3P/R1B3K1 w - - 2 22,h8g8,-1.0,-0.88108,0.11892000000000003
93,2N2bk1/1p5p/6p1/p6n/P3Pp2/2N2bqP/1PQ2P1K/3R1B2 w - - 1 31,2N2bk1/1p5p/6p1/p6n/P3Pp2/2N2bPP/1PQ4K/3R1B2 b - - 0 31,f2g3,-1.0,-0.88117,0.11882999999999999
95,6r1/1p1q1p1k/2p1np2/4pN2/7R/r2PBPPP/2P4K/8 b - - 0 32,6r1/1p1q1p2/2p1npk1/4pN2/7R/r2PBPPP/2P4K/8 w - - 1 33,h7g6,-1.0,-0.88158,0.11841999999999997
94,r2q1r1k/1b2b1n1/p1n1p2Q/1ppp2P1/3P1P2/2P1P3/PP1N3P/R1B3K1 b - - 1 21,r2q1rk1/1b2b1n1/p1n1p2Q/1ppp2P1/3P1P2/2P1P3/PP1N3P/R1B3K1 w - - 2 22,h8g8,-1.0,-0.88161,0.11839
96,r2q1rkR/1b2b1n1/p1n1p1Q1/1ppp2P1/3P1P2/2P1P3/PP1N3P/R1B3K1 b - - 2 20,r2q1r1k/1b2b1n1/p1n1p1Q1/1ppp2P1/3P1P2/2P1P3/PP1N3P/R1B3K1 w - - 0 21,g8h8,-1.0,-0.88203,0.11797000000000002
97,3r1rkR/pbq1b1n1/1pn1p1Q1/2pp2P1/3P1P2/2P1P3/PP1N3P/R1B3K1 b - - 2 20,3r1r1k/pbq1b1n1/1pn1p1Q1/2pp2P1/3P1P2/2P1P3/PP1N3P/R1B3K1 w - - 0 21,g8h8,-1.0,-0.88207,0.11792999999999998
98,6k1/bpp2pBp/5P2/pP1b3B/2pnr3/P7/6Pq/R2QR2K w - - 0 25,6k1/bpp2pBp/5P2/pP1b3B/2pnr3/P7/6PK/R2QR3 b - - 0 25,h1h2,-1.0,-0.88225,0.11775000000000002
99,Rk5r/1pp2p2/1p1p1N1r/4p1p1/1P2Pn2/2PP3P/2K3P1/5R2 b - - 6 27,k6r/1pp2p2/1p1p1N1r/4p1p1/1P2Pn2/2PP3P/2K3P1/5R2 w - - 0 28,b8a8,-1.0,-0.88269,0.11731000000000003
101,7r/2p5/1p1p4/p1nP2k1/2PR4/P1P2pPK/7P/5B2 w - - 2 52,7r/2p5/1p1p4/p1nP2k1/2P4R/P1P2pPK/7P/5B2 b - - 3 52,d4h4,-1.0,-0.88324,0.11675999999999997
100,r3kb1r/ppp1p2p/1q1N1n2/3P1B1Q/2P5/8/PP3P1P/n1BK3R b - - 10 20,r2k1b1r/ppp1p2p/1q1N1n2/3P1B1Q/2P5/8/PP3P1P/n1BK3R w - - 11 21,e8d8,-1.0,-0.88377,0.11623000000000006
102,3R1k2/p1r1n1rp/1p2p3/8/2P2P2/1P3N1P/P6K/8 b - - 1 32,3R4/p1r1nkrp/1p2p3/8/2P2P2/1P3N1P/P6K/8 w - - 2 33,f8f7,-1.0,-0.88555,0.11445000000000005
103,2r3k1/5pp1/3R1q1p/1p3N1P/p4PQ1/P3P1P1/1P6/1Kr5 w - - 1 33,2r3k1/5pp1/3R1q1p/1p3N1P/p4PQ1/P3P1P1/KP6/2r5 b - - 2 33,b1a2,-1.0,-0.88559,0.11441000000000001
104,r1k2b1r/ppQ3pp/2p1n3/3N2B1/6q1/8/PPP2P1P/2KR4 b - - 5 20,r1k2b1r/ppn3pp/2p5/3N2B1/6q1/8/PPP2P1P/2KR4 w - - 0 21,e6c7,-1.0,-0.88652,0.11348000000000003
