,parent_fen,child_fen,move,parent_score,child_score,difference
237,8/3r4/5kp1/1p5p/1p1pqP1P/1P1R2P1/P2Q4/6K1 w - - 14 58,8/3r4/5kp1/1p5p/1p1pqP1P/1P1R2P1/P2Q1K2/8 b - - 15 58,g1f2,-0.23681,-0.39903,0.16222
238,r7/2pk1p2/1n1p2p1/r2Pp1Pp/PRp1PP2/2P1K1P1/2B5/R7 w - - 1 33,r7/2pk1p2/1n1p2p1/r2PP1Pp/PRp1P3/2P1K1P1/2B5/R7 b - - 0 33,f4e5,0.16593,0.00376,0.16216999999999998
239,4n2r/4P3/5k1P/p4P2/3K4/1P6/P7/4R3 b - - 4 56,4n2r/4P3/7P/p4k2/3K4/1P6/P7/4R3 w - - 0 57,f6f5,-0.60605,-0.76814,0.16209000000000007
240,8/2rb2k1/4p1p1/2rpP2p/7P/2PB2P1/2R4K/2R5 w - - 5 45,8/2rb2k1/4p1p1/2rpP2p/7P/2PB2P1/2R3K1/2R5 b - - 6 45,h2g2,-0.27977,-0.44186,0.16208999999999996
241,2r5/p4k2/2pn2p1/3p1pPp/Pb1P3P/4BP2/1PR5/5BK1 b - - 2 35,2r5/p3k3/2pn2p1/3p1pPp/Pb1P3P/4BP2/1PR5/5BK1 w - - 3 36,f7e7,0.12907,-0.033,0.16207
242,1Q6/5ppk/7p/q7/1P6/7P/6PK/8 b - - 0 62,1Q6/5ppk/7p/3q4/1P6/7P/6PK/8 w - - 1 63,a5d5,-0.4307,-0.26929,0.16141000000000005
243,4nB2/1Rb5/2p2kr1/5p1p/2BPp3/4P1P1/7P/6K1 w - - 0 42,4nB2/R1b5/2p2kr1/5p1p/2BPp3/4P1P1/7P/6K1 b - - 1 42,b7a7,0.50619,0.34501,0.16118000000000005
244,2r5/4kp2/4p2b/3pP2p/4rP2/2P2K2/3RN3/2R5 w - - 8 39,2r5/4kp2/4p2b/3pP2p/4rP2/2P2K2/3RN3/3R4 b - - 9 39,c1d1,-0.46393,-0.62506,0.16112999999999994
245,R4bk1/5ppp/4b3/Bp2P3/1p6/5N2/1P3KPP/r7 w - - 0 32,R4bk1/5ppp/4b3/Bp2P3/1p6/5NK1/1P4PP/r7 b - - 1 32,f2g3,-0.43124,-0.5923,0.16106000000000004
246,5rk1/p5pp/8/3R1p2/2p5/P3P2P/1q3PP1/3Q2K1 w - - 0 30,5rk1/p5pp/8/2R2p2/2p5/P3P2P/1q3PP1/3Q2K1 b - - 1 30,d5c5,0.47246,0.31154,0.16092
247,3q4/4kbQ1/4ppp1/8/5P2/2p5/P5PP/1R5K w - - 0 41,3q4/1R2kbQ1/4ppp1/8/5P2/2p5/P5PP/7K b - - 1 41,b1b7,-0.36586,-0.52678,0.16092
248,8/6Rp/4kp1B/4r3/8/8/2n4K/8 w - - 7 35,8/7R/4kp1B/4r3/8/8/2n4K/8 b - - 0 35,g7h7,-0.60869,-0.76946,0.16077000000000008
249,1k2B3/4Rp1p/1p4p1/8/4P2P/rb2K1P1/5P2/8 w - - 0 39,1k2B3/4Rp1p/1p4p1/8/4PK1P/rb4P1/5P2/8 b - - 1 39,e3f4,0.64744,0.48736,0.16008
250,3k4/p5pp/2K2p2/3P4/8/P2b2P1/3N2P1/8 w - - 6 41,3k4/p5pp/2K2p2/3P4/8/PN1b2P1/6P1/8 b - - 7 41,d2b3,0.34191,0.18193,0.15997999999999998
251,8/8/4k1p1/pr6/3R4/1P1p1K2/1n1N4/8 w - - 26 60,8/8/4k1p1/pr6/6R1/1P1p1K2/1n1N4/8 b - - 27 60,d4g4,-0.52407,-0.68402,0.15994999999999993
252,2b3k1/5p1p/6p1/p7/PpBpP3/6P1/1P3PP1/6K1 b - - 1 31,2b5/5pkp/6p1/p7/PpBpP3/6P1/1P3PP1/6K1 w - - 2 32,g8g7,-0.11605,0.04354,0.15959
253,r5k1/3p1npp/4p3/1P3p2/Pp6/2r2P2/4B1PP/R4RK1 b - - 0 27,r5k1/3p2pp/3np3/1P3p2/Pp6/2r2P2/4B1PP/R4RK1 w - - 1 28,f7d6,0.03843,-0.12104,0.15947
254,2Q5/K7/6p1/5p2/1q3P1P/1k6/8/8 b - - 4 75,2Q5/K3q3/6p1/5p2/5P1P/1k6/8/8 w - - 5 76,b4e7,0.39043,0.2314,0.15903
255,2rr2k1/5p1p/Q2b4/6p1/4P3/5PNP/P5PK/8 w - - 0 40,2rr2k1/5p1p/3b4/Q5p1/4P3/5PNP/P5PK/8 b - - 1 40,a6a5,-0.54163,-0.70026,0.15863000000000005
256,8/8/5B2/1Pk2p1r/2p5/2P3P1/2K2P2/8 w - - 1 41,8/8/5B2/1Pk2p1r/2p5/2P3P1/3K1P2/8 b - - 2 41,c2d2,-0.1648,-0.32292,0.15811999999999998
257,1k6/1p6/pKp3p1/2P5/PP2b1BP/8/8/8 b - - 10 65,1k6/1p6/pKp3p1/2P5/PP4BP/8/2b5/8 w - - 11 66,e4c2,-0.55327,-0.71114,0.15786999999999995
258,7k/p6p/4p3/b1B1Pp1Q/2P2P2/P2q4/6KP/8 b - - 1 51,7k/p6p/4p3/b1B1Pp1Q/2P2P2/P7/2q3KP/8 w - - 2 52,d3c2,-0.16423,-0.32198,0.15775
259,3r4/4kpp1/NNb1p3/P2n2p1/1p6/1P3P2/5KPP/R7 b - - 4 39,3r4/4kpp1/NN2p3/Pb1n2p1/1p6/1P3P2/5KPP/R7 w - - 5 40,c6b5,-0.2833,-0.44088,0.15758
260,5R2/2r3pk/1p1p3p/p3p3/4P3/Pr1P4/1P1K4/1R6 b - - 4 38,5R2/3r2pk/1p1p3p/p3p3/4P3/Pr1P4/1P1K4/1R6 w - - 5 39,c7d7,0.96788,0.81123,0.15664999999999996
261,8/5p2/4b1p1/7p/pN3P1P/PkP3P1/3K4/8 w - - 3 44,8/5p2/4b1p1/7p/p4P1P/PkP3P1/2NK4/8 b - - 4 44,b4c2,-0.55129,-0.70767,0.15638000000000007
262,2r1bbk1/5p2/pp3Pp1/2p1N1Bp/P1P4P/1P2K3/6P1/3R4 w - - 0 33,2r1bbk1/5p2/pp3Pp1/2pRN1Bp/P1P4P/1P2K3/6P1/8 b - - 1 33,d1d5,0.70784,0.55149,0.15635
263,3r2k1/2q4p/4P1p1/5pPP/3Q1P2/4R3/6K1/8 w - - 9 51,3r2k1/2q4p/4PQp1/5pPP/5P2/4R3/6K1/8 b - - 10 51,d4f6,0.33233,0.17604,0.15629
264,8/6pk/p1bp4/1p2n3/3rP3/PPN5/2P1R1BP/6K1 b - - 3 38,8/6pk/p1bp2n1/1p6/3rP3/PPN5/2P1R1BP/6K1 w - - 4 39,e5g6,-0.37678,-0.53285,0.15607000000000004
265,6k1/p1p2rp1/2pp3p/5P2/5P2/nPP2PB1/P4K1P/4R3 b - - 2 31,5k2/p1p2rp1/2pp3p/5P2/5P2/nPP2PB1/P4K1P/4R3 w - - 3 32,g8f8,-0.27177,-0.42753,0.15576
266,2k5/1pp5/b4p1p/p7/1n5P/5KP1/PP2r3/1R1RN3 b - - 21 43,2k5/2p5/bp3p1p/p7/1n5P/5KP1/PP2r3/1R1RN3 w - - 0 44,b7b6,-0.21207,-0.36778,0.15571
267,5k2/1R4pp/8/r1p3p1/P5P1/1K5P/8/8 b - - 0 43,5k2/1R4p1/7p/r1p3p1/P5P1/1K5P/8/8 w - - 0 44,h7h6,-0.15785,-0.31317,0.15532
268,8/8/5p2/2bkpP2/p6p/3K1P2/P1R3P1/r1B5 w - - 0 44,8/8/5p2/2bkpP2/p6p/3KBP2/P1R3P1/r7 b - - 1 44,c1e3,-0.16046,-0.31559,0.15513
269,3n4/2Br1k2/1Kp3p1/1p1pP3/3P1p1p/2PB1P1P/6P1/8 w - - 12 47,3n4/2Br1k2/1Kp3p1/1p1pP3/3P1p1p/2P2P1P/6P1/1B6 b - - 13 47,d3b1,0.05685,-0.09827,0.15511999999999998
270,5r2/2p1k3/pp1p4/1P1Pp3/P1P1P3/6Pp/4B2P/4K3 b - - 6 39,5r2/2p5/pp1p1k2/1P1Pp3/P1P1P3/6Pp/4B2P/4K3 w - - 7 40,e7f6,0.23759,0.08249,0.15510000000000002
271,4r1k1/Qpr2pbp/6p1/4P3/3B4/4P3/P4KPP/8 w - - 1 24,4r1k1/Qpr2pbp/6p1/4P3/3B3P/4P3/P4KP1/8 b - - 0 24,h2h4,-0.2593,-0.41423,0.15493
272,8/7p/2Bk4/3P4/K5p1/8/7P/8 w - - 0 46,8/7p/2Bk4/3P4/6p1/1K6/7P/8 b - - 1 46,a4b3,0.14963,-0.0053,0.15493
273,8/4k1p1/pKP5/P2b1P1P/8/8/8/8 b - - 2 57,8/4k1p1/pKP5/P4P1P/4b3/8/8/8 w - - 3 58,d5e4,-0.59854,-0.75347,0.15493
274,7r/3b1p2/p2p1k2/2pPpP1B/1pP1P2K/1P5R/P5P1/8 b - - 5 48,7r/3bkp2/p2p4/2pPpP1B/1pP1P2K/1P5R/P5P1/8 w - - 6 49,f6e7,-0.51827,-0.67305,0.15478000000000003
275,8/6b1/1p4P1/8/3k4/3p4/3B4/3K4 w - - 2 47,8/6b1/1p4P1/8/1B1k4/3p4/8/3K4 b - - 3 47,d2b4,-0.49491,-0.64931,0.15440000000000004
276,2N5/6pp/8/P2n1p2/3k1P2/2p3P1/2K1P2P/8 w - - 2 38,8/6pp/3N4/P2n1p2/3k1P2/2p3P1/2K1P2P/8 b - - 3 38,c8d6,0.14656,0.30079,0.15423
277,8/1prk1p2/p2b2p1/N2P1p2/1P6/P2R3P/5PK1/8 w - - 9 39,8/1prk1p2/p2b2p1/N2P1p2/1P6/PR5P/5PK1/8 b - - 10 39,d3b3,-0.37266,-0.52661,0.15395000000000003
278,5r2/k6p/p2R2p1/8/4P3/8/2r3PP/R5K1 b - - 0 38,8/k6p/p2R2p1/8/4P3/8/2r2rPP/R5K1 w - - 1 39,f8f2,-0.10215,-0.25597,0.15381999999999996
279,8/2P5/2q5/3pP1p1/1p1P2P1/k3P3/4K3/1Q6 w - - 5 81,8/2P4Q/2q5/3pP1p1/1p1P2P1/k3P3/4K3/8 b - - 6 81,b1h7,0.50782,0.35414,0.15368000000000004
280,8/5qkp/3pn1p1/p1p5/PpPP2QP/1P4N1/6P1/6K1 w - - 0 33,8/5qkp/3pn1p1/p1P5/PpP3QP/1P4N1/6P1/6K1 b - - 0 33,d4c5,-0.2829,-0.43651,0.15361000000000002
281,7k/5p1p/1P3rp1/Q1p5/2Pp1q2/3P4/1R4BK/8 w - - 2 38,7k/5p1p/1P3rp1/Q1p5/2Pp1q2/3P4/1R4B1/7K b - - 3 38,h2h1,-0.29749,-0.45097,0.15348
282,4Q3/p4rpk/8/1p1p4/1P1PpP1P/4P1RK/P3q3/8 b - - 23 61,4Q3/p4rpk/8/1p1p4/1P1PpP1P/4P1RK/P7/5q2 w - - 24 62,e2f1,-0.12961,-0.28262,0.15300999999999998
283,Q7/p2r2p1/4N2k/5P1P/6p1/1PP5/PK6/4q3 b - - 7 58,Q7/p2r2p1/4N2k/5P1P/6p1/1PP5/PK3q2/8 w - - 8 59,e1f2,-0.02168,-0.17422,0.15254
284,R7/8/2k5/p3r1pK/6P1/8/8/8 w - - 3 66,R7/8/2k3K1/p3r1p1/6P1/8/8/8 b - - 4 66,h5g6,-0.61777,-0.77008,0.15230999999999995
285,7b/p4p2/2p1n3/1kPpNK2/3P4/1P2B1P1/8/8 b - - 4 42,7b/5p2/2p1n3/pkPpNK2/3P4/1P2B1P1/8/8 w - - 0 43,a7a5,-0.04158,0.11069,0.15227
286,6k1/p5pp/B7/3Rp3/2n5/5PK1/Pr4PP/8 b - - 0 31,6k1/p5pp/B7/3Rp3/2n5/5PK1/P1r3PP/8 w - - 1 32,b2c2,-0.42942,-0.58168,0.15225999999999995
287,8/3Bk3/4P3/1p1p2p1/8/4K3/7P/8 b - - 1 45,8/3Bk3/4P3/1p1p4/6p1/4K3/7P/8 w - - 0 46,g5g4,-0.64442,-0.79661,0.15219000000000005
288,8/R7/5k2/8/4pn1p/1P6/P4P1P/2r2BK1 w - - 0 43,8/8/5k2/8/R3pn1p/1P6/P4P1P/2r2BK1 b - - 1 43,a7a4,-0.45748,-0.60964,0.15215999999999996
289,1R6/2p4k/2p5/p2p2p1/4p1N1/2n4P/6PK/5rB1 w - - 0 50,1R6/2p4k/2p5/p2p2p1/3Bp1N1/2n4P/6PK/5r2 b - - 1 50,g1d4,0.37662,0.22454,0.15208000000000002
290,7k/5p2/7p/pp3p2/P1p5/4N1P1/1q3P1P/1B2R1K1 b - - 1 31,7k/5p2/7p/pp6/P1p2p2/4N1P1/1q3P1P/1B2R1K1 w - - 0 32,f5f4,0.59999,0.44815,0.15184000000000003
291,8/1p1r1k2/p3Rp2/P1bPpPp1/2P1B1Pp/2KP3P/8/8 b - - 6 54,8/1p3k2/p2rRp2/P1bPpPp1/2P1B1Pp/2KP3P/8/8 w - - 7 55,d7d6,-0.51506,-0.66678,0.15172000000000008
292,8/6pp/1Knkp3/P7/1p2P3/1Pp4P/2P3P1/8 b - - 0 41,8/6pp/1K1kp3/P7/1p1nP3/1Pp4P/2P3P1/8 w - - 1 42,c6d4,0.46305,0.31137,0.15168000000000004
293,2k5/p7/1p6/8/6Pp/2r5/P3RPK1/8 w - - 6 48,2k5/p7/1p6/8/6Pp/2r5/P2R1PK1/8 b - - 7 48,e2d2,0.57549,0.42387,0.15161999999999992
294,8/5p2/1Np3p1/5b2/P2K1k1p/1P5P/6P1/8 b - - 6 38,8/5p2/1Np3p1/8/P2Kbk1p/1P5P/6P1/8 w - - 7 39,f5e4,-0.23734,-0.38891,0.15156999999999998
295,1R6/3bkpn1/6p1/6Pp/2pPBP1P/8/r2K4/1N6 w - - 1 42,1R6/3bkpn1/6p1/6Pp/2pPBP1P/8/r7/1NK5 b - - 2 42,d2c1,-0.00319,-0.15447,0.15128
296,8/4R3/1p1r3p/2p3p1/4NkP1/2P4P/5P1K/5b2 b - - 0 46,8/4R3/1p5p/2p3p1/4NkP1/2P4P/5P1K/3r1b2 w - - 1 47,d6d1,-0.60817,-0.75896,0.15078999999999998
297,8/b7/5p2/3kpP2/p6p/3K1P2/P1R3P1/r1B5 w - - 8 48,8/b7/5p2/3kpP2/p6p/3KBP2/P1R3P1/r7 b - - 9 48,c1e3,-0.15129,-0.30201,0.15072
298,7k/N4pp1/7p/Q7/4bP2/3qP2P/6PK/8 w - - 1 32,7k/N4pp1/7p/8/4bP2/3qP2P/6PK/4Q3 b - - 2 32,a5e1,-0.67835,-0.82866,0.15030999999999994
299,8/8/2Rp4/3P2p1/5pPk/5P2/5PK1/1r6 w - - 3 76,8/8/3R4/3P2p1/5pPk/5P2/5PK1/1r6 b - - 0 76,c6d6,0.3622,0.21207,0.15013
300,8/2R2pk1/1KB5/p7/P7/2r3p1/8/8 b - - 0 48,8/2R2p2/1KB2k2/p7/P7/2r3p1/8/8 w - - 1 49,g7f6,-0.24992,-0.39982,0.1499
301,8/3br3/pp1p1ppk/2pPr3/P1P1PKPp/1P1B3P/3R4/6R1 w - - 2 57,8/3br3/pp1p1ppk/2pPr3/P1P1PKPp/1P1B3P/5R2/6R1 b - - 3 57,d2f2,-0.00993,-0.15982,0.14989
302,3r2k1/1p4pp/p1pP1pn1/3p1N2/8/2P4P/PP3PP1/4R1K1 w - - 3 28,3r2k1/1p4pp/p1pP1pn1/3p1N2/5P2/2P4P/PP4P1/4R1K1 b - - 0 28,f2f4,0.16395,0.0147,0.14925000000000002
303,6k1/p5p1/3QP3/2pP1p2/2P4q/4r2P/P4R2/5K2 w - - 0 52,6k1/p5p1/3QP3/2pP1p2/2P4q/4r2P/P4R2/6K1 b - - 1 52,f1g1,-0.7258,-0.87456,0.14876
304,7k/pp6/2p4p/8/2bP1pQP/2P1n3/2B3PK/4r3 w - - 3 37,7k/pp6/2p4p/8/2bP1Q1P/2P1n3/2B3PK/4r3 b - - 0 37,g4f4,0.60512,0.45656,0.14855999999999997
305,8/p7/4p1r1/7p/2P5/2K1kP2/P2R2P1/8 w - - 0 35,8/p7/4p1r1/7p/2P5/2KRkP2/P5P1/8 b - - 1 35,d2d3,0.6031,0.45462,0.14847999999999995
306,8/1Q6/6p1/Pp1Bkb2/5b1P/3npK2/8/8 w - - 4 67,8/1Q6/6p1/Pp2kb2/4Bb1P/3npK2/8/8 b - - 5 67,d5e4,0.477,0.32864,0.14836
307,8/p4r2/6k1/2ppp1p1/6q1/P2PQ3/2PN3R/7K b - - 1 49,8/p7/6k1/2ppp1p1/5rq1/P2PQ3/2PN3R/7K w - - 2 50,f7f4,-0.60214,-0.75022,0.14808
308,4b1k1/6b1/4r1p1/2Bp2R1/p1pP4/Pp2P3/1P1K4/7R b - - 5 44,4b1k1/8/4rbp1/2Bp2R1/p1pP4/Pp2P3/1P1K4/7R w - - 6 45,g7f6,-0.36743,-0.2199,0.14752999999999997
310,5r2/4R3/2r3p1/ppp1n1P1/4k2N/2P5/P3K3/7R b - - 15 46,5r2/4R3/3r2p1/ppp1n1P1/4k2N/2P5/P3K3/7R w - - 16 47,c6d6,0.17674,0.02982,0.14692
309,7R/4kp2/4p3/P5p1/1P5p/3KP3/2P5/7r b - - 0 29,7R/4kp2/4p3/P5p1/1P6/3KP2p/2P5/7r w - - 0 30,h4h3,-0.14658,-0.29334,0.14676
312,8/pp3k2/2p1pp1p/4Pp2/5K1P/P1P2P2/1P4P1/8 b - - 0 32,8/pp3k2/2p1pp2/4Pp1p/5K1P/P1P2P2/1P4P1/8 w - - 0 33,h6h5,-0.59549,-0.7421,0.14661000000000002
311,4K3/3P3R/k7/8/8/7p/8/4r3 w - - 1 58,8/3P1K1R/k7/8/8/7p/8/4r3 b - - 2 58,e8f7,0.37885,0.52536,0.14651000000000003
313,8/8/1pb3Bp/6p1/3Kp2P/4P1P1/2k1P3/8 w - - 1 48,8/8/1pb4p/5Bp1/3Kp2P/4P1P1/2k1P3/8 b - - 2 48,g6f5,-0.56437,-0.71069,0.14632
314,5rk1/5pp1/1nrN3p/8/ppp5/4P3/PPR2PPP/2R3K1 w - - 2 26,5rk1/5pp1/1nr4p/8/ppN5/4P3/PPR2PPP/2R3K1 b - - 0 26,d6c4,-0.21945,-0.36563,0.14618
315,8/6p1/2n4p/k2b4/ppp2PPN/P2B2P1/1P1K4/8 w - - 0 50,8/6p1/2n3Bp/k2b4/ppp2PPN/P5P1/1P1K4/8 b - - 1 50,d3g6,-0.47222,-0.61805,0.14583000000000002
316,8/5p1p/p3p3/3k2p1/6P1/2PN1P2/1P3P2/2b2K2 b - - 8 44,8/5p1p/p3p3/3k2p1/6P1/2PN1P2/1P1b1P2/5K2 w - - 9 45,c1d2,-0.15768,-0.30341,0.14573000000000003
317,8/8/1p3k2/2p1p1p1/P7/1P2KPP1/8/8 b - - 3 45,8/8/1p2k3/2p1p1p1/P7/1P2KPP1/8/8 w - - 4 46,f6e6,-0.68583,-0.83127,0.1454399999999999
319,6k1/4qpp1/p6p/np6/8/P3PN2/5PP1/3Q2K1 b - - 0 31,6k1/5pp1/p6p/np6/8/q3PN2/5PP1/3Q2K1 w - - 0 32,e7a3,0.63036,0.48497,0.14539000000000002
320,r5k1/2p3pp/np1r1p2/3Pp3/1PR1P3/6P1/5PBP/1R4K1 w - - 1 30,r5k1/2p3pp/np1r1p2/3Pp3/1PR1P3/6PB/5P1P/1R4K1 b - - 2 30,g2h3,0.6925,0.54716,0.14534000000000002
318,8/p7/8/3k3P/5p2/2p2K2/Pr3P2/5R2 b - - 0 39,8/p7/8/3k3P/5p2/5K2/Prp2P2/5R2 w - - 0 40,c3c2,0.64066,0.49543,0.14523000000000003
321,5K2/p4P2/2P5/8/1k6/PP6/8/2r5 b - - 0 64,5K2/p4P2/2P5/1k6/8/PP6/8/2r5 w - - 1 65,b4b5,-0.2482,-0.39342,0.14522
323,2Q5/4k3/1p1pP3/8/4Nq2/n7/3K4/8 w - - 3 114,2Q5/4k3/1p1pP3/8/4Nq2/n2K4/8/8 b - - 4 114,d2d3,-0.38995,-0.53497,0.14501999999999993
322,8/1p6/1p3n2/1P6/P3p1P1/7P/3k2K1/3B4 w - - 1 50,8/1p6/1p3n2/1P6/P3p1P1/5B1P/3k2K1/8 b - - 2 50,d1f3,0.39296,0.2481,0.14486
324,2k5/8/4P3/3Q2p1/2P3P1/3P3K/4Q3/q5q1 w - - 1 88,2k5/3Q4/4P3/6p1/2P3P1/3P3K/4Q3/q5q1 b - - 2 88,d5d7,0.82421,0.67953,0.14468000000000003
325,8/2kN3p/2Pp4/3P1nP1/4p3/8/2K5/8 w - - 12 68,8/2k4p/2Pp1N2/3P1nP1/4p3/8/2K5/8 b - - 13 68,d7f6,0.40808,0.55262,0.14454
326,7k/1p1r2q1/p1p1p3/2P2p2/PP1PpP1p/2Q1K1P1/6RP/8 w - - 0 51,7k/1p1r2q1/p1p1p3/2P2p2/PP1PpP1p/4K1P1/1Q4RP/8 b - - 1 51,c3b2,-0.45558,-0.60009,0.14451000000000003
327,6k1/4rp2/Q6p/8/3P4/5BPK/p2qN2P/8 b - - 1 56,6k1/4rp2/Q6p/8/3P4/5BPK/p1q1N2P/8 w - - 2 57,d2c2,0.26426,0.12,0.14426
328,8/5ppp/1p2k3/p1p3P1/P3K3/2P5/1P3PP1/8 w - - 0 34,8/5ppp/1p2k3/p1p3P1/P1P1K3/8/1P3PP1/8 b - - 0 34,c3c4,0.43434,0.29035,0.14399
329,8/5ppp/1p2k3/p1p3P1/P3K3/2P5/1P3PP1/8 w - - 0 32,8/5ppp/1p2k3/p1p3P1/P1P1K3/8/1P3PP1/8 b - - 0 32,c3c4,0.43434,0.29035,0.14399
330,4rk2/8/6p1/3Q2p1/P1p2qP1/5P1K/2P3P1/7R b - - 4 42,4rk2/8/5qp1/3Q2p1/P1p3P1/5P1K/2P3P1/7R w - - 5 43,f4f6,-0.56704,-0.71082,0.14378000000000002
331,r5k1/1pp5/8/1PPp4/3P4/3QB3/5pq1/3K1R2 w - - 10 44,r5k1/1pp5/8/1PPp4/3P4/3QB3/2K2pq1/5R2 b - - 11 44,d1c2,0.43524,0.29156,0.14368000000000003
332,8/2R4p/4k3/5pp1/4n3/P3B2P/1r3PP1/6K1 w - - 1 39,8/2R4p/4k3/5pp1/4n3/P3BP1P/1r4P1/6K1 b - - 0 39,f2f3,0.22384,0.36745,0.14361
333,8/N4kp1/7p/pP2p3/2r2p2/4nP2/4PK1P/1R6 b - - 0 37,8/N4kp1/7p/pP1np3/2r2p2/5P2/4PK1P/1R6 w - - 1 38,e3d5,-0.49531,-0.63884,0.14353
334,8/7p/np1K3k/3B1pp1/P7/8/7P/8 w - - 0 53,8/7p/npBK3k/5pp1/P7/8/7P/8 b - - 1 53,d5c6,-0.5837,-0.72712,0.14342
335,4b3/8/4P1p1/1k6/P2P1P1P/2p2N2/4p3/2K5 b - - 0 59,4b3/8/4P1p1/8/Pk1P1P1P/2p2N2/4p3/2K5 w - - 1 60,b5b4,-0.33328,-0.4764,0.14311999999999997
336,r3r1k1/5p1p/5np1/8/p1RRp3/1p2P1N1/PP3PPP/1K6 b - - 1 28,r3r1k1/5p1p/6p1/8/p1RRp1n1/1p2P1N1/PP3PPP/1K6 w - - 2 29,f6g4,-0.2916,-0.43464,0.14304
337,6k1/6p1/4r3/4r3/1P2p2p/P2pK2P/3R2P1/4R3 b - - 3 35,6k1/6p1/4r3/1r6/1P2p2p/P2pK2P/3R2P1/4R3 w - - 4 36,e5b5,-0.10028,-0.24332,0.14304
338,6k1/p4p2/1p4p1/1Q1pPp1p/3Pn2P/1P6/P5PK/2r5 b - - 1 41,8/p4pk1/1p4p1/1Q1pPp1p/3Pn2P/1P6/P5PK/2r5 w - - 2 42,g8g7,-0.32641,-0.46942,0.14301000000000003
339,8/8/7p/1N6/2P2k1P/7r/4BK2/8 w - - 3 57,8/8/7p/1NP5/5k1P/7r/4BK2/8 b - - 0 57,c4c5,0.50391,0.36108,0.14282999999999996
340,8/2r2kp1/7p/p7/Pr2R3/5PK1/4R1PP/8 b - - 7 42,8/2r2k2/6pp/p7/Pr2R3/5PK1/4R1PP/8 w - - 0 43,g7g6,-0.25236,-0.39517,0.14281000000000005
342,6k1/p4ppp/8/2pq4/3pr3/8/PPPQ1PPP/4R1K1 b - - 1 21,6k1/p4ppp/8/3q4/2ppr3/8/PPPQ1PPP/4R1K1 w - - 0 22,c5c4,0.12506,-0.01774,0.1428
341,8/8/p2k2p1/Pp1b1p1p/1P2pP2/2K1P1P1/2B4P/8 b - - 0 51,8/8/p2k2p1/Pp3p1p/1Pb1pP2/2K1P1P1/2B4P/8 w - - 1 52,d5c4,-0.1778,-0.32046,0.14266
343,8/B7/2k1pnp1/5p1p/2KP3P/6P1/1P3P2/8 w - - 4 46,8/B7/2k1pnp1/5p1p/1PKP3P/6P1/5P2/8 b - - 0 46,b2b4,0.62937,0.48678,0.14259
344,8/pp5r/2pkBn2/4pP2/1P1pP1p1/3P2P1/P5K1/2R5 w - - 1 34,8/pp5r/2pkBn2/4pP2/PP1pP1p1/3P2P1/6K1/2R5 b - - 0 34,a2a4,-0.09515,-0.23741,0.14226
345,8/p1b1r1k1/Pp3pp1/1Pp1n2p/2P2B1P/1KP3P1/3R2B1/8 b - - 21 63,8/p1b1r2k/Pp3pp1/1Pp1n2p/2P2B1P/1KP3P1/3R2B1/8 w - - 22 64,g7h7,-0.03582,-0.17806,0.14224
346,8/5n2/5P2/6p1/1B4P1/3k2K1/4p3/8 w - - 0 70,8/5n2/5P2/6p1/1B4P1/3k4/4pK2/8 b - - 1 70,g3f2,-0.5242,-0.66634,0.14214000000000004
347,1r2rk2/4npp1/1p5p/p2pPP1P/P2N2P1/2R1K3/2R5/8 b - - 4 33,1rr2k2/4npp1/1p5p/p2pPP1P/P2N2P1/2R1K3/2R5/8 w - - 5 34,e8c8,-0.70884,-0.85095,0.14210999999999996
348,1R6/3bk1p1/4pp1p/Q7/7r/P5K1/5PP1/3r4 b - - 1 32,1R6/3bk1p1/4pp1p/Q7/2r5/P5K1/5PP1/3r4 w - - 2 33,h4c4,-0.50421,-0.64631,0.1421
349,1r6/8/p2p2k1/2P1rp1p/1P1KB3/P4RP1/7P/8 w - - 0 45,1r6/8/p2p2k1/2PBrp1p/1P1K4/P4RP1/7P/8 b - - 1 45,e4d5,0.12457,-0.01753,0.1421
351,2r3k1/2r3p1/2p4p/1pRp1p2/1P1P4/4PP2/5KPP/2R5 b - - 1 32,2r5/2r2kp1/2p4p/1pRp1p2/1P1P4/4PP2/5KPP/2R5 w - - 2 33,g8f7,-0.41719,-0.55917,0.14197999999999994
350,7k/p6p/4p3/b1B1Pp1Q/2P2P2/P5K1/2q4P/8 b - - 3 52,7k/p6p/4p3/b1B1Pp1Q/2P2P2/Pq4K1/7P/8 w - - 4 53,c2b3,-0.39225,-0.53412,0.14187000000000005
354,5bk1/1N3pp1/4p2p/P3P3/5P2/2q5/6PP/5Q1K b - - 1 40,5bk1/1N3p2/4p2p/P3P1p1/5P2/2q5/6PP/5Q1K w - - 0 41,g7g5,-0.24733,-0.3892,0.14187
352,7r/5p2/R3nk2/8/1P1p1P1P/3N1K2/8/8 w - - 5 52,7r/5p2/R3nk2/1P6/3p1P1P/3N1K2/8/8 b - - 0 52,b4b5,0.32648,0.18484,0.14164
353,5n2/p2B4/P2p1k2/2pP4/5P2/2P2K2/8/8 w - - 5 41,5n2/p7/P2pBk2/2pP4/5P2/2P2K2/8/8 b - - 6 41,d7e6,0.17331,0.03175,0.14156
355,8/PR3pk1/4p1p1/4P3/5P2/5K2/r7/8 b - - 2 47,8/PR3pk1/4p1p1/r3P3/5P2/5K2/8/8 w - - 3 48,a2a5,-0.58734,-0.72869,0.14134999999999998
