CONFIGURATION:
experiment file = experiments/transformation_invariance_testing.py
git branch = main
git commit hash = 6a88ef0c1b72cfb62fd7eeddc4d7ce3bd1faea6f
uncommitted changes = True
seed = 42
engine_config_name = local_400_nodes.ini
data_config_name = mirror_experiment_most_important_fens.ini
remove_pawns = False
num_positions = 1000
network_path = T807785-b124efddc27559564d6464ba3d213a8279b7bd35b1cbfcf9c842ae8053721207
transformations = ['mirror']
queue_max_size = 100000
num_engine_workers = 2
result_subdir = 

fen,original,mirror
3r2k1/5p1p/p5pP/3q2P1/1pR5/1Pb1P1B1/P1Q2P2/6K1 w - - 3 44,0.44443199910997017,0.3583366509133987
b1kr3r/p2q1p1p/P5p1/1Nb5/1n1p4/3B1NP1/2P3PP/R2Q1R1K b - - 2 19,0.051463025001402936,-0.0343497770265503
3r2k1/p4rp1/5pQp/1p2bP2/2pqN3/1P1P3R/P3P2P/6RK w - - 0 30,0.051463025001402936,-0.0343497770265503
2q3k1/p5pp/P2p1p2/2pPr3/2P1b3/1R5P/Q1B3PK/8 w - - 0 36,0.06850289625109608,-0.017187259227091543
2kr3r/pp3ppp/2n1bR2/1N6/1P1Nq3/P1R3P1/4B2P/3Q2K1 b - - 0 20,-0.4271315885732764,-0.3416114674830253
r2q1rk1/4b1pp/p1p5/2npP3/5p2/PP2NP2/6PP/R1BQR1K1 w - - 0 22,-0.6351213978525513,-0.7204426683260746
2kr4/5p2/1bp2prp/1pq1p3/4P1PQ/p1PP1R1P/PPB1K3/R7 w - - 0 24,-0.8453638926829596,-0.9305718812345124
2b1nrk1/2p1bppp/pr6/1pp1P3/8/1N2B3/PPP2PPP/RN1R2K1 b - - 0 15,-0.10226937257959776,-0.017187259227091543
2rr4/5pkp/2qPp1p1/R1p1P3/1pQ2P2/1P3P1P/6K1/R7 b - - 2 40,-0.6753447324663058,-0.7601756412474703
2r2rk1/2q1bppp/p2pbn2/n3p3/Pp1PP3/4NN2/1PBB1PPP/R2QR1K1 b - - 4 16,-0.11340784472954135,-0.0286332076067293
2rr1bk1/p5p1/2bnp2Q/1p1qP3/5P1N/3B2R1/PP4PP/4R1K1 b - - 0 26,-0.40906205528121764,-0.3243536628070658
3rr3/1b3kpp/pqn1pb2/5p2/PpBP4/1P3N2/1B2QPPP/2RR2K1 b - - 7 20,0.0343497770265503,0.11895159856359194
rnb3kr/ppp2p1p/3b3B/1B1PN2n/3P4/5Rp1/PPP1K1q1/RN1Q4 w - - 0 16,0.5853377123575758,0.5007393909256361
r2q1rk1/1b1nbp2/p4np1/3pN1B1/1ppP3Q/2N1P3/PPB3PP/R4RK1 b - - 1 17,-0.8380181709369964,-0.7535990701253277
3r1rk1/1p3ppp/p2b1n2/3p1Nq1/1P4P1/P3P1P1/1B2QP2/R2R2K1 w - - 3 23,0.3020333792059105,0.38633307155740876
r3r1k1/pb1qnppp/1p3b2/3p4/3P4/2N1PQP1/PP1N1P1P/1BR1R1K1 b - - 2 18,-0.8129604287562128,-0.7287210675435309
3rr1k1/pp1b1pp1/5q1p/4pN2/P2pPn2/1P1P1N1P/5PP1/2RQ1R1K w - - 3 33,-0.7172180165640413,-0.80123414339692
1krb2r1/pb6/7Q/2q1RBpN/2Pp1pP1/1P6/P4P1P/4R1K1 b - - 6 46,-0.8104113610114686,-0.894274384323892
r3kbnr/1bq2p2/p3p3/4p1Qp/Np2P3/1N4P1/PPP2PBP/R4RK1 w kq - 0 15,0.5175847544842258,0.4341427337636946
r2qrbk1/1p3p2/p1pBbnpp/8/2P5/2N3P1/PPQ1PPBP/2RR2K1 b - - 0 19,-0.6531590350172913,-0.5699323379482024
r5rk/pp1bnp1p/5q1B/2p2P2/3pB3/3P3Q/PPP4P/4RR1K b - - 4 24,-0.15721432458376025,-0.07416246655318336
4rr1k/pp1n1p1p/6pq/2p3P1/1n1pP2P/1P1P1NN1/1PP4R/4QR1K b - - 0 28,-0.33304918887862156,-0.25005679247727275
r6r/p2qnk2/1pn1pp2/3p1b2/3P3p/2PN3p/PP1QBPPB/R3R1K1 w - - 2 19,-0.31106091659131185,-0.3940379717592684
3r1nk1/4bppp/8/2pqPP2/1p6/rP1B2B1/2Q3PP/1K1R3R w - - 0 29,-0.5810314844851668,-0.6638372120875337
5k2/p4n2/1p3Qp1/8/1PP1bP1r/P2qN2P/6P1/4R1K1 b - - 14 37,0.0798104163124178,0.16259459502186754
r5qr/pkp4p/2p5/2b3B1/6Q1/4R3/PPP2PPP/R5K1 w - - 7 23,0.7918026638956492,0.8745183219461156
8/8/pk3q2/N2r4/1p6/1P5P/2Qn1PP1/R5K1 w - - 3 44,0.7326935180728298,0.6499973962580506
2r1kb1r/5p1p/4pp2/3P4/B1Nn4/2p5/P4PPP/R4RK1 b k - 1 21,0.41999735376162967,0.3373469856532258
r3kb1r/pp3npp/1q2p3/3pPp1Q/3p1N2/3P4/PP1B2PP/R4RK1 w kq - 2 17,-0.0854459048889734,-0.16795149187765976
1rk4r/1b3p1p/pPBp2p1/3P4/N1pb1P2/8/1P4PP/2R2R1K b - - 1 23,-0.3416114674830253,-0.4235799497598454
r2qrbk1/1b3ppp/p2p4/1pp2P1n/4P3/1P1P4/PB2Q1PP/R2N1RK1 w - - 0 19,-0.4642117237593509,-0.3824319374003374
1r2r1k1/pp4p1/3n2Np/7Q/5P2/3q2P1/PPR3KP/2R5 w - - 0 35,0.5853377123575758,0.5036101424965264
r2q3r/p2k1p1p/2pbN3/1p1p1p2/3P3n/2NB2Q1/PPP2PPP/1K1RR3 b - - 0 19,-0.2549410248700909,-0.17328442191392796
2qr4/p3kp2/5b2/1ppPpP1Q/7p/1P5P/P4PPN/3R2K1 w - - 0 34,0.8104113610114686,0.8919996109361912
3b4/5pk1/p2p2p1/n1pPp3/1N2P1P1/1P6/P2r2KB/RR6 w - - 1 38,0.5486849249421728,0.46740725531617405
4r1k1/pp3p1p/2nb2p1/6q1/1PPPBp2/P3rP2/R3N2P/1Q3RK1 w - - 3 21,-0.5064553118058203,-0.587463016957405
4rb1k/pp1n1p2/4r3/2p1qB2/7R/2P3Q1/P5PP/1R4K1 b - - 1 32,0.3243536628070658,0.40535388832870806
2kr1r2/1bq5/1n2ppQ1/pp2Pp2/2pPp3/2P1N3/PP1B2PP/R4RK1 b - - 1 28,0.23021404987967117,0.31106091659131185
1b2r1k1/pp2rppp/1q3n2/3p4/1P6/P2B1QPP/3N1P2/2RR2K1 w - - 3 25,-0.4341427337636946,-0.5148396207365966
1k1r1r2/ppp3q1/1b1p2p1/1P3n2/3P3p/R2Q1N2/1PP3PP/R4N1K w - - 3 25,-0.3500405449559876,-0.2694057903655869
2rqr1k1/p4pp1/bp3n1p/2p1pP2/3pP1PP/1P1P1BQ1/PBP5/R4RK1 b - - 0 20,-0.563036101863899,-0.6435196423522248
r1b2r1k/1p2n1pp/pq1b4/3B1p2/5B2/1NP3P1/PP5P/R2Q1RK1 w - - 1 20,-0.3902017078923153,-0.470574483450536
4rr2/pp3p1k/4nPpp/2pBP3/5Q2/3R3P/PqP3RK/8 w - - 2 30,0.3902017078923153,0.470574483450536
2r3k1/2qr2p1/p1b4p/1pbP1p2/2P1pP2/1P4QP/PB1N1R1K/4R3 b - - 2 29,0.32871807718748874,0.40906205528121764
r2q2k1/3bb1pp/p1p1p3/2ppP3/N1P3Q1/1P1P2B1/P5PP/5RK1 b - - 3 22,-0.5007393909256361,-0.5810314844851668
r2qk2r/pp1n1p2/2p4p/5Rb1/3PpB2/8/PPPQN1PP/R5K1 b kq - 3 17,-0.8450116128140095,-0.764897654715217
r1r3k1/1n1nb3/p2p2p1/3PppPp/1Pp5/2P1B1NP/P1RN1P2/4R1K1 w - f6 0 26,-0.051463025001402936,0.0286332076067293
r3k2r/pp2nNpp/1bp3q1/4p3/4NPb1/1Q6/PP4PP/R1B2R1K b kq - 0 19,-0.563036101863899,-0.48296481062574875
b2r2k1/5p1p/pq2p1p1/1prpP3/3NnP2/2P5/PPQ1B1PP/3R1R1K w - - 6 25,0.057152309483297706,-0.02291206523366934
2rq1r2/p1p1npbk/1p1p2pp/2nPp3/4P2N/2P1NPPQ/PP1B3P/RR4K1 w - - 10 22,0.011459702414758802,-0.06850289625109608
r2q3r/5pkn/p1np2p1/1pp1pPb1/4P1Q1/2PP2N1/PPB2PK1/R1B4R b - - 5 23,-0.40906205528121764,-0.4889959726165558
2r2rk1/pp3p1p/8/3pP1q1/4b1p1/2PNP3/P1Q2PPP/R4RK1 w - - 2 19,0.005730310262847281,-0.07416246655318336
2q1r3/1p2r1k1/p1p2pp1/3p3p/1PP1PPbP/3Q1NP1/1P1R2K1/4R3 w - - 0 36,0.0,-0.0798104163124178
2r3k1/pbr1q1pp/1p2pn2/4N3/3PPP2/4RN2/Q5PP/4R1K1 b - - 4 30,-0.0798104163124178,0.0
3q1Nk1/bbr3p1/p3Pn1p/1p1n1Q2/1P1P4/P2B4/1B3RPP/5RK1 b - - 0 26,-0.31995597053558095,-0.24019597411532342
5rk1/1r3pb1/1ppp1qpp/p1n5/2P2N2/4PPR1/PPQ2P1P/1B1R3K w - - 4 23,0.24019597411532342,0.31995597053558095
3r2k1/pp3bpp/3q1p2/5P2/3p1R2/1P2r3/P2QN1PP/5RK1 b - - 5 26,0.6951148882364536,0.6153815476837424
3rr1k1/ppp2p1p/5bp1/4n3/1n3NP1/4B3/1PP1QP1P/1KR5 b - - 2 22,-0.41273857833969546,-0.33304918887862156
6r1/p3kp2/2b1pq2/3p3p/5Pr1/2PB1RP1/PP3Q2/4R2K b - - 1 25,0.33304918887862156,0.41273857833969546
4r1k1/pp1n1ppp/q3p2B/4P3/1br1N3/P5Q1/5PPP/R3R1K1 b - - 1 24,-0.21502007194390482,-0.13547201025481523
r1b1r1k1/ppp2ppp/3p1n2/3P3q/2P5/3B4/PB3PPP/1R1Q1RK1 w - - 2 15,-0.02291206523366934,-0.10226937257959776
r1q1k1r1/pbp2p1p/3b2p1/2p1n3/8/2N2B2/PP2Q1PP/3RK1NR w Kq - 0 20,-0.6483974701235463,-0.727710970615193
7k/ppp2pp1/8/8/1B1P4/5r1b/P1B1rP1P/2R3KR w - - 0 22,-0.4577348734080491,-0.37849818760649634
r2r2k1/2q2ppp/b4n2/2n1p3/1p2P3/3P1N2/PNB2QPP/R4RK1 w - - 4 20,-0.41273857833969546,-0.49197134750055654
2rq2k1/pp1b1rpp/4p3/n1bpPp2/1P1P1B1P/P1Q3P1/4BP2/2R2K1R w - - 0 22,0.10784684857514161,0.0286332076067293
rn2k2r/p2n2pp/1pp1p1b1/8/2PPPpPq/1QN4P/PP4B1/R4KNR w kq - 0 16,0.3243536628070658,0.24514167851707994
1rb1nrk1/3pbp1p/pq4p1/1p2P3/2p1QB2/2P5/PPBN1PPP/R3R1K1 b - - 1 16,-0.14093947857306693,-0.22011371691808373
5r1k/p1p4p/2Q4b/8/5q1P/KPP5/P5P1/3N3R b - - 4 23,0.14093947857306693,0.22011371691808373
2r4r/p5pk/3BQn1p/7q/8/6R1/P4PPP/1R4K1 b - - 4 33,-0.3902017078923153,-0.31106091659131185
2rk2nr/Np1b2pp/n2bq3/4N3/3Q4/4P3/PP3PPP/R3KB1R w KQ - 0 15,0.8954622953478175,0.8164224916540344
r1br2k1/ppq2ppp/5n2/6N1/1Q6/3B4/P1P2PPP/1R3RK1 w - - 6 18,0.47682491643619024,0.3978419957234422
r3rk2/p4n1Q/1p1q2p1/3Npb2/1PPP4/P7/5PPP/R3R1K1 w - - 4 26,-0.3624349585280163,-0.283583844009793
rn3r1k/pp3qpp/2p2p2/4PN2/1P3pQ1/P7/1BP3P1/3R3K w - - 1 22,0.3624349585280163,0.283583844009793
r2q2k1/pp1bnppr/4p2p/3pP3/2pP1PP1/2P1B2Q/P1P1B2P/2K2R1R w - - 3 17,0.20474784041099475,0.283583844009793
b7/p1p2ppk/6rp/1p3q2/3PrB1Q/1PP4P/P1R2RPK/8 w - - 4 28,-0.4410323088147333,-0.3624349585280163
5r1k/ppp3b1/8/4p2p/1PP3q1/3QBrN1/P2R1PK1/5R2 w - - 0 33,0.3824319374003374,0.4609876690754385
r6k/pp1q2pp/1bp1bpn1/3p3r/3NP3/B1P2P2/PPB3PP/R2QR1K1 w - - 1 22,-0.3824319374003374,-0.4609876690754385
r6r/1p2nppp/p1k1b3/3p4/3R4/2N3P1/PPP2PBP/2K4R w - - 1 16,0.3824319374003374,0.4609876690754385
2r2bk1/p2q1r1p/1p1P4/5p2/2NQpP2/P6R/6PP/5R1K b - - 2 34,-0.051463025001402936,-0.12998440516513501
r3k2r/7p/p1n1q3/1p1pPp2/2pP1P1B/8/PPQ4P/3R2RK b kq - 1 25,-0.5583365492643649,-0.47990856834710877
rq2r1k1/p1pb1ppp/2pp4/4b3/4P3/2N5/PPPQNPPP/3RR1K1 w - - 0 16,-0.1518112921932187,-0.23021404987967117
3r2k1/p7/1q3bpp/5p2/QPpp1P2/4r1P1/P3R1BP/4RK2 b - - 0 35,0.8747547716930918,0.9531572028433829
2r5/Q6p/5pk1/3PqN2/2p1P3/3b1Pp1/Pr4P1/2RR2K1 b - - 9 38,-0.7421707932264028,-0.6638372120875337
1kq1r2r/1p5n/1P2p3/1QPpPp1p/PB2np2/8/5NPP/1R3RK1 b - - 0 34,-0.737510940513498,-0.6593331383423174
4r1k1/pb5p/1pnr2p1/2pN1p2/2P5/1P3N2/PR3PPP/5RK1 b - - 7 24,0.2549410248700909,0.33304918887862156
2r3k1/1p4p1/3bP2p/pP4q1/P4NP1/7P/1B2R3/5R1K w - - 1 38,-0.678112235761185,-0.7561040885230436
r2q4/pp3rkp/2pnbpp1/4P3/3P4/3B1N1P/PR3PP1/1Q2R1K1 b - - 0 24,-0.6821850510481352,-0.7601756412474703
r5k1/pp4pp/2nqbr2/3p1p2/3Pn3/3B1N1P/PP3PP1/R1BQR1K1 w - - 2 15,0.146386127634144,0.06850289625109608
rn3rk1/ppp1qppp/3p4/1B2p1P1/4n2N/3Q3P/P1P2P2/R1B3K1 w - - 0 17,0.06850289625109608,0.146386127634144
1r1r2k1/1b2bpp1/4p2p/p1q1pN2/2p1P3/2P1Q3/PP1R1PPP/1B1R2K1 b - - 1 26,0.06850289625109608,0.146386127634144
r1q1k2r/2nb1pb1/pp1p1n2/2pPp1pp/P1P1P3/2N1NPP1/1P2Q1BP/R1B2RK1 w kq - 0 16,0.6499973962580506,0.5721910848457791
2rq1rk1/bb1N2p1/p3Pn1p/1p1n1Q2/1P1P4/P2B4/1B3RPP/5RK1 b - - 1 25,0.07416246655318336,0.1518112921932187
3r2k1/r3bppp/1qb2nn1/5B2/p2pN3/5NB1/PPR1QPPP/3R2K1 b - - 1 23,0.07416246655318336,0.1518112921932187
1r3rk1/p1p1npb1/3pb1p1/q1p1p1Pp/4P2P/1PPPBP2/P1QNN3/R3K2R w KQ - 1 18,-0.259794102595233,-0.3373469856532258
2b1rn1k/ppq1r1p1/2p2p1p/5P2/2BPN3/7P/PP2RQP1/4R2K b - - 6 24,-0.3373469856532258,-0.259794102595233
2r2r1k/1bqn1ppp/4pn2/p1b5/PpN5/1P2PQ2/1B1N1PPP/1BR1R1K1 w - - 12 23,0.259794102595233,0.3373469856532258
4bkr1/8/3q1pPR/3p2p1/1ppP2P1/r3P3/P4Q2/1B3RK1 b - - 1 48,-0.5511299288164557,-0.4737136295350062
3r1rk1/pbq1bp2/1p2p1p1/4P2p/3N2n1/2P2N1R/PPB1Q1PP/4R2K b - - 4 22,0.15721432458376025,0.0798104163124178
2rrbk2/p3n2p/Npp1ppp1/3nN3/3PPPP1/1B3K2/PP5P/2RR4 w - - 0 28,0.46740725531617405,0.3902017078923153
3r2k1/6pp/p2r1p2/1p1p2q1/1PnRb3/P1Q1P1P1/1B2BP1P/3R2K1 b - - 0 28,0.24514167851707994,0.16795149187765976
2b3k1/3r1p2/2r1qR1p/Q2NP3/3p2pP/6P1/P1P5/4R1K1 b - - 10 31,-0.16795149187765976,-0.24514167851707994
5rk1/2R5/4q1p1/p2pP2r/1p1Q1P2/4R3/PP5P/6K1 w - - 1 35,0.24514167851707994,0.16795149187765976
1k6/2p4p/p3p1pb/8/P1Br4/3P1QP1/1rq2P1P/R3R1K1 b - - 2 35,-0.563036101863899,-0.6402013332825974
r2b1rk1/pqnR1p1p/1p2p1pB/2p1P3/2B5/2N1P3/PPQ2PPP/6K1 b - - 2 20,-0.37453171223520193,-0.2974701352821984
1R6/4bNpk/4pn1p/Q7/2B1b3/4q1BP/P2r1PPK/8 b - - 0 29,-0.40906205528121764,-0.48599386963967134
6rk/p5rp/1p1p1p1q/3P4/1P2Np1n/P1Q2P2/5P1P/2R3RK b - - 0 30,-0.25005679247727275,-0.17328442191392796
r4rk1/pp4p1/3p4/P2P1b2/1QB1p3/R6P/1PP2qRK/8 b - - 1 28,0.40535388832870806,0.32871807718748874
5nk1/r5pp/3b4/1q3p2/2bp4/1pBNP1PP/1P1KQP2/R6R w - - 0 33,0.09667619375249936,0.17328442191392796
5kn1/6p1/3q1N2/4pP2/1P1pP3/p2P1N1Q/1rr5/5RRK b - - 0 50,0.17328442191392796,0.09667619375249936
2rr1bk1/p5p1/8/1p2Pp1Q/3qbP2/3B2R1/PP4PP/4R2K w - - 4 30,-0.4410323088147333,-0.5175847544842258
r7/pp2kP2/1q3p2/4b3/2B1Q3/1P5R/P6P/7K w - - 1 41,0.8149536504218915,0.8914615380643517
r3k2r/pp3p2/3pb2p/4p1pn/4P3/P1N2PB1/1PP3PP/R3K2R w KQkq - 0 16,0.2549410248700909,0.1785928104923478
2r1k2r/p2bbp2/4p1pp/3p4/3P2PP/1pNQ4/qP1RNPB1/2K4R b k - 3 22,0.2549410248700909,0.1785928104923478
3rr1k1/pp3pbp/2p2qp1/3n4/3N4/Q3P2P/PP2BP2/2RRB1K1 b - - 0 23,0.10226937257959776,0.1785928104923478
r5k1/3b2pp/1q1p1p2/2pnP2P/rp3Pn1/1p3NP1/1B2R1K1/1BQ1R3 w - - 0 37,-0.1785928104923478,-0.10226937257959776
r1q2Q2/2p1b3/p1n3rk/R5Nb/4Q3/1PP3R1/5PP1/6K1 b - - 0 33,-0.8029137575396154,-0.7266939501261552
6k1/ppp3pp/3p3r/q4b2/2PPnP1K/8/PQ2BPPP/2R4R w - - 11 23,-0.9999986902552049,-0.9238309506031295
6k1/p4qp1/1p2p2p/3pPn2/2r2PQ1/8/PPP4R/4N2K w - - 4 37,-0.9838511572672038,-0.9077126317757909
3r1n2/2r3k1/1qp1p1p1/ppNPPp1p/1P3P1P/2R1Q3/P1R3P1/6K1 b - - 0 41,-0.9031227541527506,-0.8269921352448183
5r2/p1k2b2/Pp1bpp1p/1B1n2p1/3P4/8/1B3PPP/R1R3K1 b - - 1 29,-0.7139247628761058,-0.7899402148174374
2kr1r2/q2n1p2/2p2n1b/1p2p2p/p2PP1pP/P1P3B1/BPQ3P1/4KRNR b - - 2 23,0.37849818760649634,0.45445312093582724
r4rk1/pp3pbp/6p1/7q/3Np3/1P2PbPP/PB3P2/R3QRK1 w - - 1 20,-0.5203054512846876,-0.5957832895493063
2rr4/4bpk1/p5q1/1p1BPp1p/1P6/P2Q2N1/6PP/3R3K w - - 2 29,-0.11895159856359194,-0.19436526351756808
r4bk1/5p1p/p3r1p1/2ppP1B1/2nPqRNQ/2p4P/P5P1/R5K1 b - - 5 28,-0.315525038113223,-0.24019597411532342
r4rk1/p4ppp/1pn5/8/6b1/2qP1NB1/P1P3PP/1R1Q1R1K b - - 1 15,0.19436526351756808,0.2694057903655869
3r2k1/1b3ppp/p4n2/4p3/Np2P3/qP2QP2/P5PP/1BR3K1 w - - 0 26,0.49492022281434694,0.5699323379482024
1r5r/2qbbpk1/p3p1pR/1p1n2P1/1npP1P2/2N1PB2/1P1N1BK1/R6Q b - - 5 23,0.31995597053558095,0.24514167851707994
r3r1k1/pp4pp/1q3p2/3P4/6b1/P1NQ4/1PP3PP/R4R1K w - - 1 18,0.3416114674830253,0.4163836214084282
5rk1/1pnr3p/p3p1p1/1pq5/3NRPP1/P1P2R2/1P3Q1P/6K1 w - - 5 28,0.315525038113223,0.3902017078923153
4Rb1k/2q4p/1p4r1/5P2/3p1P2/7P/2PB2B1/1R3b1K w - - 1 30,-0.38633307155740876,-0.4609876690754385
r3k2r/2pq2pp/p3bp2/P1ppP1B1/3b4/2N3Q1/5PPP/2R2RK1 w kq - 0 20,-0.45114219806583244,-0.525674444957214
r4r2/1p3ppk/p1npb3/6B1/8/N7/PPP2PPP/R2R2K1 b - - 1 17,-0.4642117237593509,-0.5386851507047159
r3r1k1/pp3pbp/2p3p1/3nP2n/3P1PBq/P7/1PQBN1RP/5RK1 b - - 8 25,-0.6696802893622604,-0.7439922267300564
1qr1r3/p2n1pbk/1p1pp1pp/7n/2PP1P1N/1P1Q2PP/PB1NR2K/4R3 w - - 14 28,0.3243536628070658,0.25005679247727275
b4rk1/p4ppp/1p4q1/3p4/3Q3P/1P2P1P1/P1R2PB1/6K1 w - - 3 23,0.7365602971654618,0.662347652481293
3r2k1/p5p1/5p2/2p1qP1p/2R1P2P/P2r2PK/4Q3/6R1 b - - 2 37,0.28824523693805437,0.3624349585280163
1r1q4/5pk1/Rp1p2p1/1PpPp3/2N1Pb1p/2P2P1P/6P1/Q5K1 b - - 7 55,-0.28824523693805437,-0.3624349585280163
r3k3/ppp3rp/1bn1p1q1/6B1/2ppN1P1/8/PPP2P1P/R2QR1K1 w q - 0 16,0.0,0.07416246655318336
r1bk3r/4qppp/1nn1p3/p2pP3/Pp2NP2/1B3N2/1PP3PP/R2Q1RK1 w - - 0 17,0.7535990701253277,0.6794801924483457
rn2rnk1/pp3p1p/2p1b1pQ/3pP1N1/3P1R2/2qB4/P1P3PP/R5K1 w - - 0 17,0.3940379717592684,0.31995597053558095
r5k1/1ppq1ppp/p7/2n5/2N5/2Q5/PPP2PPP/4R1K1 w - - 2 20,0.0798104163124178,0.005730310262847281
k2r2r1/p2q1n2/1pp1pP1p/2pn4/4N2Q/1B5P/PPP3P1/4RRK1 b - - 2 25,-0.7966209665585007,-0.7225552960884071
1r1n1rk1/3qb1pp/R1p2Pb1/1p1p4/3P1PP1/1BP4P/4Q3/2BRN1K1 b - - 0 22,-0.5831939326147108,-0.509275128389466
1r3nk1/4Rpb1/3p2pp/ppqP4/2p2PQB/2P4P/PPB4K/8 w - - 5 34,-0.017187259227091543,-0.09106810307131587
r1qr2k1/pp1b1pb1/2pp2p1/1P2p2p/P1P1N1nP/3P2P1/3BPPB1/1RQ2RK1 b - - 0 22,-0.4410323088147333,-0.5148396207365966
r3k2r/pbp3pp/1p2p3/4pq2/1nP2P2/NP2P3/PQ2B1PP/R4RK1 b kq - 1 16,0.22011371691808373,0.146386127634144
2rq1rk1/pp1b1p2/1np1pbpp/8/2PPBB1P/1R3N2/P3QPP1/3R2K1 b - - 1 22,-0.8149536504218915,-0.74125107991085
3r1rk1/p3npbp/1p2p1p1/2q1N3/3nBP2/6P1/PBPP1R1P/1R1Q2K1 b - - 1 18,0.20989797239172236,0.283583844009793
kb6/pn1n1pp1/2p2q2/3p2pP/1B1P2P1/1P1BrP1R/K1Q5/2R5 w - - 0 36,0.6263717808410242,0.700023970148105
r5k1/bpp1qp1b/p1np1p2/5P2/2PP1N2/6rP/PP4BK/R2Q1R2 w - - 0 21,0.0286332076067293,0.10226937257959776
5rk1/1r3p1p/p1Np1Q2/3P3q/P5bP/8/BP4P1/5RK1 b - - 0 31,-0.10226937257959776,-0.0286332076067293
1rr3k1/p4ppp/2B1p3/3p1b2/4n3/4PN2/PP3PPP/2R2RK1 w - - 1 20,-0.10226937257959776,-0.0286332076067293
3r2k1/7p/b1p3pb/4pqN1/8/BP2QP2/P6P/6RK w - - 6 28,-0.2928740468512582,-0.36650018641052584
3r4/p3q1kp/bpn1ppp1/2p5/2P1PP2/PP4P1/1Q3NBP/R2r3K w - - 0 27,-0.4271315885732764,-0.5007393909256361
4r3/2p1r1k1/1p2P1p1/p1p1R2p/2Q1Rp1q/PPP5/6P1/5K2 w - - 0 35,-0.8034677148575118,-0.8770738002811173
1k1r1b1r/pp4q1/2p1R1p1/N4p2/1P1P3p/2P2QP1/P4P1P/R5K1 w - - 0 21,0.7723939298581515,0.6988101747717418
r7/pp3k1N/n1p2pp1/4Pb2/1b3B2/2N5/P2KB2P/6R1 w - - 3 27,0.3243536628070658,0.3978419957234422
1rr4k/5bpp/1q3p2/p3pP2/2PpP2B/PPb5/K1Q1B2P/1R5R w - - 0 27,-0.5203054512846876,-0.5937299869688506
1r4k1/4Rp1p/2q2npB/3p1p2/3P4/2PQ3P/5PP1/6K1 w - - 0 27,0.5653550518816649,0.49197134750055654
1n6/1k5r/p1p1npq1/QPP1pNp1/4P3/2B3P1/5PK1/4R3 b - - 0 51,0.04006086854270151,0.11340784472954135
r2qrbk1/1b3ppp/p2p1n2/1pp2P1N/4P3/1P1P4/PB2Q1PP/R2N1RK1 b - - 5 18,0.4478018936336012,0.37453171223520193
r1q5/2nbkp2/pp1p1b2/2pPpP2/P1P1P2p/2N1BB2/1P1Q3P/6RK b - - 0 24,-0.5853377123575758,-0.5120698216463685
r3r1k1/pp1b2bp/1q1p2p1/2nP2B1/3p3Q/3B1N1P/PP4P1/3R1RK1 b - - 4 21,0.37053240955940814,0.2974701352821984
2brr1k1/ppp1bppp/2pn4/2NqN3/3P1B2/2P5/PP2QPPP/R3R1K1 w - - 3 16,-0.051463025001402936,-0.12447736266026811
5r1k/2p3pp/p1Qb4/1p1P4/1N2B1bq/P6r/1PP5/1K2R2R w - - 0 30,-0.12998440516513501,-0.057152309483297706
1r3rk1/2q1bppp/8/1p2p3/3BPnb1/4QN2/1PB2PPP/R1R2NK1 b - - 2 21,-0.12998440516513501,-0.057152309483297706
1r4k1/2p1b2p/4p1p1/4P1r1/P1bp4/5R2/2P2PPB/2N1R1K1 w - - 0 36,-0.6608463355807034,-0.7336699645383301
Rq5r/1r1bkpp1/3b1n1p/1N1p4/Q1nP4/4B2P/2P1NPP1/1R4K1 w - - 2 25,-0.5676537285098876,-0.49492022281434694
3r1r2/p4pk1/1q2p1p1/3pPnN1/2p2Q2/2P5/PP4PP/1R3R1K b - - 2 24,-0.37453171223520193,-0.3020333792059105
2krr3/ppp2q2/8/3P1pp1/1P5p/4BB2/PN3Q2/R4K2 b - - 1 33,-0.14093947857306693,-0.06850289625109608
4n1r1/ppp2r1k/6pp/3q3N/5p2/P1Q2P2/1PP2PR1/1K4R1 w - - 2 32,-0.871860662289518,-0.944229148288808
1rb1k2r/p1p2pb1/2p3np/7q/3PPppP/3Q4/PPPBN1P1/R3N1KR b k - 1 15,0.4306524539120807,0.3583366509133987
r2q1rk1/4np1p/3p1p2/p3p1bQ/PpB1P3/8/1PP2PPP/RN3RK1 b - - 3 18,-0.22517850425063135,-0.2974701352821984
r4rk1/p5bp/2p3p1/4pbB1/2P5/1P1q1N1P/P2Q2P1/R4R1K b - - 4 24,0.2974701352821984,0.22517850425063135
5rk1/1pR3pp/p4r2/1qPpB3/1P2b2Q/P6P/6P1/4R1K1 b - - 2 36,0.2974701352821984,0.22517850425063135
8/1k2r1pp/1pppNp2/4nP2/1P2P3/2P3Q1/1PqB2PP/4KR2 b - - 6 29,-0.3416114674830253,-0.2694057903655869
1r1rb2k/p4qp1/Pp1P1npp/2p1p3/2P1P3/2BQ1BP1/1RP4P/1R4K1 w - - 1 37,0.2694057903655869,0.3416114674830253
rk5r/ppp1bq1p/2n5/2N3B1/3p2Q1/8/PPP2PPP/R5K1 w - - 6 21,0.99999825354391,0.9278953711109228
r3r3/1p3pkn/1ppb2p1/5bP1/7P/P1NN1B2/1PP5/1K1R2R1 b - - 10 33,0.1518112921932187,0.0798104163124178
