"Name","Agent","Runtime","Notes","State","Tags","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","crossover_half_board","crossover_one_eighth_board","crossover_one_quarter_board","crossover_prob","mutate_add_one_piece","mutate_castling_rights","mutate_flip_board","mutate_move_one_piece","mutate_move_one_piece_legal","mutate_player_to_move","mutate_remove_one_piece","mutate_rotate_board","mutation_prob","mutate_move_one_piece_adjacent","mutate_substitute_piece","command","description","early_stopping","early_stopping_value","method","metric.goal","metric.name","metric.target","name","num_generations","num_runs_per_config","num_workers","parameters.crossover_half_board.values","parameters.crossover_one_eighth_board.values","parameters.crossover_one_quarter_board.values","parameters.crossover_prob.distribution","parameters.crossover_prob.max","parameters.crossover_prob.min","parameters.crossover_prob.value","parameters.early_stopping.value","parameters.early_stopping_value.value","parameters.mutate_add_one_piece.values","parameters.mutate_castling_rights.values","parameters.mutate_flip_board.values","parameters.mutate_move_one_piece.values","parameters.mutate_move_one_piece_adjacent.values","parameters.mutate_move_one_piece_legal.values","parameters.mutate_player_to_move.values","parameters.mutate_remove_one_piece.values","parameters.mutate_rotate_board.values","parameters.mutate_substitute_piece.values","parameters.mutation_prob.distribution","parameters.mutation_prob.max","parameters.mutation_prob.min","parameters.num_generations.distribution","parameters.num_generations.max","parameters.num_generations.min","parameters.num_generations.value","parameters.num_runs_per_config.value","parameters.num_workers.value","parameters.population_size.distribution","parameters.population_size.max","parameters.population_size.min","parameters.population_size.value","parameters.probability_decay.value","parameters.tournament_fraction.distribution","parameters.tournament_fraction.max","parameters.tournament_fraction.min","parameters.tournament_fraction.value","population_size","probability_decay","program","project","tournament_fraction","average_fitness_value_avg","average_fitness_value_std","average_runtime","best_fitness_value_avg","best_fitness_value_std","unique_individual_fraction_avg","unique_individual_fraction_std","worst_fitness_value_avg","worst_fitness_value_std"
"driven-sweep-41","hug2tevc","24439","-","finished","","9iaih4ps","lukas-fluri","","","2023-02-12T05:00:03.000Z","2023-02-12T11:47:22.000Z","2023-02-12T11:47:22.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.127465992836852","true","true","true","false","false","false","true","false","0.9733098924539698","false","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8447262465051936","0.2162449867394065","4071.790471434593","1.4089919867052696","0.3225581528633705","0.013222222222222224","0.00111665284679121","0.002398881820462865","0.003760184233650233"
"spring-sweep-40","bjjwkor4","26222","-","finished","","29ju2mjk","lukas-fluri","","","2023-02-12T03:40:10.000Z","2023-02-12T10:57:12.000Z","2023-02-12T10:57:12.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","true","0.023203041405512548","true","false","true","true","true","true","true","true","0.5618364604167462","true","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9689094825834634","0.11642615434294284","4369.046598037084","1.4450708912279515","0.2019687439387184","0.015555555555555552","0.0021998877636914805","0.0002726657521940716","0.0006096991570420564"
"clean-sweep-39","4l5sudbt","40183","-","finished","","rcq8u19u","lukas-fluri","","","2023-02-12T03:23:33.000Z","2023-02-12T14:33:16.000Z","2023-02-12T14:33:16.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.5102081919773483","false","false","false","true","true","false","true","false","0.971578114292196","true","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.4855772780890624","0.16826949809988767","6695.86835416158","1.6773688829283837","0.3600935469799984","0.2568888888888889","0.24879998412131268","0","0"
"dainty-sweep-38","p9jla148","20958","-","finished","","xs4vv484","lukas-fluri","","","2023-02-12T01:30:48.000Z","2023-02-12T07:20:06.000Z","2023-02-12T07:20:06.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","true","0.9041379167828736","false","true","true","false","false","false","false","false","0.04897804790868909","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.154488814866845","0.2404863916173812","3491.6355624993644","1.1826089093793384","0.2499219654415437","0.012777777777777777","0.0022906142364542553","0.012874415463688468","0.0192180275244604"
"radiant-sweep-37","cn25ygdb","20388","-","finished","","daj73woj","lukas-fluri","","","2023-02-12T01:27:07.000Z","2023-02-12T07:06:55.000Z","2023-02-12T07:06:55.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.16088831575698503","false","false","true","false","true","false","false","true","0.8994507298421834","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.4233083239695974","0.10649135782380162","3396.536073446274","1.1215030475554204","0.29881886450145956","0.011666666666666667","0.0016666666666666663","0.007610185685575421","0.013239343897958064"
"rose-sweep-36","zd2lswfe","21596","-","finished","","qqjcildy","lukas-fluri","","","2023-02-12T01:03:33.000Z","2023-02-12T07:03:29.000Z","2023-02-12T07:03:29.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","false","true","0.012855035223832134","false","false","true","true","false","true","true","true","0.3909152655235346","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9626150562914746","0.21139776529670787","3598.1169249216714","1.2596673940477083","0.290983996929339","0.013444444444444445","0.0017812466157645997","0.00011054795924205404","0.00024719275163910895"
"jolly-sweep-35","hug2tevc","28898","-","finished","","awr7lzwj","lukas-fluri","","","2023-02-11T20:58:18.000Z","2023-02-12T04:59:56.000Z","2023-02-12T04:59:56.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.9965130322928336","false","true","true","false","false","true","false","true","0.8179521549147513","true","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9314605210553972","0.2502084174266168","4815.077311197917","1.437228130299805","0.3286565013707644","0.008777777777777778","0.001651785416368723","0.0007465476727974152","0.0011871947394287952"
"silver-sweep-34","bjjwkor4","25739","-","finished","","nwtc5kbr","lukas-fluri","","","2023-02-11T20:31:04.000Z","2023-02-12T03:40:03.000Z","2023-02-12T03:40:03.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","false","false","0.2732829371884069","true","true","true","true","false","false","false","true","0.6805769537577067","false","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.1315389489674512","0.3044817592046832","4288.3913068373995","1.6068929038912396","0.3846427084744063","0.010777777777777777","0.0020153730163574505","0.0000729544337303989","0.0001631310730811755"
"peachy-sweep-33","4l5sudbt","29153","-","finished","","s5xd1tqc","lukas-fluri","","","2023-02-11T19:17:37.000Z","2023-02-12T03:23:30.000Z","2023-02-12T03:23:30.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.286925326483658","true","false","true","true","true","false","true","true","0.38075926576867813","false","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.2615549703966285","0.2537507936635116","4857.560599327087","1.5845423818637163","0.2930500187964767","0.01388888888888889","0.0013005222123021803","0.000004407613285665561","0.000009855722925279393"
"winter-sweep-32","p9jla148","23036","-","finished","","aqvm3xzt","lukas-fluri","","","2023-02-11T19:06:49.000Z","2023-02-12T01:30:45.000Z","2023-02-12T01:30:45.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","true","0.9722681605213852","true","true","false","true","true","false","true","true","0.08519116714140373","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.3657118203781529","0.3884049667291523","3837.8559958934784","1.439435265807698","0.4304680707252256","0.01911111111111111","0.009480324003422906","0.0004504399501200444","0.0010072143482500336"
"desert-sweep-31","zd2lswfe","22026","-","finished","","0khtdabi","lukas-fluri","","","2023-02-11T18:56:24.000Z","2023-02-12T01:03:30.000Z","2023-02-12T01:03:30.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","true","0.9406919968559604","false","true","true","false","false","false","false","true","0.348677865459305","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.197279788832995","0.2121169050209711","3669.5038217306137","1.4722063096454392","0.29940058768476","0.011666666666666667","0.0034156502553198665","0.0020874356900755023","0.0021290788449119854"
"generous-sweep-30","cn25ygdb","25266","-","finished","","ang0qi60","lukas-fluri","","","2023-02-11T18:25:40.000Z","2023-02-12T01:26:46.000Z","2023-02-12T01:26:46.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.5247411058696994","true","true","true","false","false","false","true","true","0.6019945297044853","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9846987283311928","0.3413246647260131","4209.618990977605","1.3500797144860908","0.4219166230014667","0.010777777777777777","0.0007114582486036499","0.00034990475637151447","0.0007791353282069919"
"hopeful-sweep-29","hug2tevc","23011","-","finished","","dwn89iqf","lukas-fluri","","","2023-02-11T14:34:43.000Z","2023-02-11T20:58:14.000Z","2023-02-11T20:58:14.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","false","0.4776661700004232","false","false","true","true","false","true","false","true","0.26844958851093725","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.0608161101805536","0.29489418059548944","3833.4963088035583","1.2591368165186498","0.33050613948268626","0.010222222222222225","0.0008314794192830984","0.00005757870753717957","0.00008752976324741008"
"smart-sweep-28","4l5sudbt","20635","-","finished","","pw1616aj","lukas-fluri","","","2023-02-11T13:33:39.000Z","2023-02-11T19:17:34.000Z","2023-02-11T19:17:34.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.02241586653333394","true","true","false","true","true","true","false","false","0.23757518673929523","false","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.232999983455569","0.32268090670131605","3437.6886988480887","1.4454627411092122","0.4122200184254964","0.013555555555555557","0.003918931575232977","-0.16607229996816952","0.3729460785161612"
"glad-sweep-27","zd2lswfe","19582","-","finished","","r23sx8dh","lukas-fluri","","","2023-02-11T13:29:57.000Z","2023-02-11T18:56:19.000Z","2023-02-11T18:56:19.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.07135818449438958","true","true","false","false","false","true","false","true","0.5564086451628463","false","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.107680671491668","0.3296440190741626","3262.474158366522","1.3823812753142348","0.35892717339683555","0.007222222222222223","0.0017812466157645997","0.001882321429913773","0.0042089986727918026"
"rosy-sweep-26","p9jla148","26534","-","finished","","1y35fpcn","lukas-fluri","","","2023-02-11T11:44:29.000Z","2023-02-11T19:06:43.000Z","2023-02-11T19:06:43.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.3583737144683897","false","false","false","false","false","true","true","true","0.5987184514936593","true","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8629529413171281","0.1691471123319775","4420.903577804565","1.3644890630829376","0.28083931615899105","0.013555555555555557","0.0003142696805273542","0.00035876752299450015","0.00046011690027861646"
"misty-sweep-25","cn25ygdb","28310","-","finished","","7z7agdgr","lukas-fluri","","","2023-02-11T10:33:43.000Z","2023-02-11T18:25:33.000Z","2023-02-11T18:25:33.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.8888918274380762","false","false","false","false","true","true","true","true","0.5019868014669163","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9426029441589346","0.19650572217132847","4716.759545087814","1.4258283012039092","0.3482625536307364","0.01411111111111111","0.0028652882129394726","0","0"
"twilight-sweep-24","bjjwkor4","36928","-","finished","","4ly5132q","lukas-fluri","","","2023-02-11T10:15:32.000Z","2023-02-11T20:31:00.000Z","2023-02-11T20:31:00.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.3252170163065904","true","false","false","true","true","false","true","true","0.6854133122356573","true","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8896138045992211","0.15234482464854274","6153.022461175919","1.4695577734344196","0.2898195061034162","0.01622222222222222","0.0010657403385139375","0.00005928798128670051","0.00012225674442215364"
"zesty-sweep-23","hug2tevc","21222","-","finished","","0m5i7prm","lukas-fluri","","","2023-02-11T08:40:56.000Z","2023-02-11T14:34:38.000Z","2023-02-11T14:34:38.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","false","true","0.0070201682503487906","true","true","false","false","false","true","true","true","0.4562548306251418","true","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9683718826897468","0.11117493126636188","3535.4708309968314","1.22451091226268","0.13578286664103628","0.01011111111111111","0.001048220125784067","0.000010148309323572876","0.000022692309504203857"
"bumbling-sweep-22","zd2lswfe","22566","-","finished","","kjc9alol","lukas-fluri","","","2023-02-11T07:13:47.000Z","2023-02-11T13:29:53.000Z","2023-02-11T13:29:53.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","false","0.22136020042209037","true","false","true","false","false","false","true","true","0.3669444467876789","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9590068426896576","0.23416382774322145","3759.728633999825","1.2481805889090338","0.33729447562224063","0.011555555555555557","0.002948110924760355","0.00022708056980467553","0.000393614072630938"
"bumbling-sweep-21","4l5sudbt","24976","-","finished","","ga51320z","lukas-fluri","","","2023-02-11T06:37:20.000Z","2023-02-11T13:33:36.000Z","2023-02-11T13:33:36.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","false","false","0.6350930880810254","false","true","true","true","false","true","false","true","0.8721848753415663","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8024018226956536","0.14284842912362886","4161.362631162007","1.350734114579937","0.31553469382000354","0.012333333333333332","0.0026317153960726688","0.0014868105017604345","0.0032004956391549115"
"ethereal-sweep-20","p9jla148","26613","-","finished","","nxl63yxm","lukas-fluri","","","2023-02-11T04:20:54.000Z","2023-02-11T11:44:27.000Z","2023-02-11T11:44:27.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","true","0.973277568931898","false","false","true","false","true","false","true","true","0.25149451739570217","true","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.3099068770853222","0.23059148833805587","4434.0826966365175","1.5929860423484896","0.32547761757408716","0.02655555555555555","0.0234138821331109","0.0000699501932221643","0.00015641338708400444"
"ethereal-sweep-19","bjjwkor4","26304","-","finished","","xbq91p53","lukas-fluri","","","2023-02-11T02:57:04.000Z","2023-02-11T10:15:28.000Z","2023-02-11T10:15:28.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","false","0.29926723190889526","true","true","true","true","false","false","true","false","0.2958793386111268","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.354457411319161","0.26414129882346976","4382.721064567566","1.5808406454336748","0.31036368186298885","0.013444444444444445","0.003914203323068564","0.0008419497385106686","0.00150474799465267"
"helpful-sweep-18","bjjwkor4","9","-","failed","","jyaikyip","lukas-fluri","","","2023-02-11T02:56:48.000Z","2023-02-11T02:56:57.000Z","2023-02-11T02:56:57.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","false","0.6408598340377193","true","true","true","false","true","true","false","true","0.835030274506273","false","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","","","","","","","","",""
"chocolate-sweep-17","cn25ygdb","30882","-","finished","","thzz92mc","lukas-fluri","","","2023-02-11T01:58:54.000Z","2023-02-11T10:33:36.000Z","2023-02-11T10:33:36.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","false","0.694911364719637","false","false","false","false","true","false","false","false","0.2261493185682717","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.4668010674341645","0.2228220666927243","5145.5526822805405","1.7244325683773336","0.28526098246442777","0.02444444444444445","0.013590119867929473","0","0"
